run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization
quick_ampm_cfg04_l2_ddr4_1x,quick,ampm,stage2,cfg04,l2,ddr4_1x,0.008584,8583823917.0,24424730.0,24707910.0,25777249.0,0.947948,228577.0,9206592.0,1392.0,82879.0,1406501424.0,6153.293743,105767793.0,75982.609914,,,,,,,,,,,,,,,,,160732.0,27110.0,226.0,0.168666,0.975952,132761.0,117133.0,15628.0,0.0,160735.0,2.0,0.0,1.0,0.0,10450.0,9933.0,0.0,0.0,,0.0,0.0,,145942.0,82635.0,0.008976,5432.967435,724.0,668.0,0.00806,81131.860778,2.07,59.89,0.0,0.0,213394871.2964961,169390240.766748,213387415.0,169390241.0,382777656.0,19207.0,213.387415,168.957799,20719.26,3332.0,38211.26,,,,,1788864.0,208399428.65757185,27952.0,37831.6,4368784.0,2.664648,9.195733,412.0,2.0,1512.0,14609250.0,0.009731,1.1336206896551724,160732.0,27110.0,226.0,0.1686658537192345,0.0014060672423661746,0.02482753661724121,0.016795569444612024,0.9511613220124904,132761.0,0.8259774033795386,0.0,1.0,2.0,160735.0,0.0,6.2214203502659656e-06,1.2442840700531931e-05,208399428.65757185,1788864.0,0.019005842631404524
quick_ampm_cfg04_l2_ddr4_2x,quick,ampm,stage2,cfg04,l2,ddr4_2x,0.008565,8565437655.0,24424730.0,24707910.0,25722035.0,0.949983,228254.0,9206432.0,1245.0,82876.0,1296321381.0,5679.29316,81030555.0,65084.783133,,,,,,,,,,,,,,,,,160863.0,27253.0,229.0,0.169417,0.976145,132895.0,120513.0,12382.0,0.0,160866.0,2.0,0.0,1.0,0.0,10466.0,9965.0,0.0,0.0,,0.0,0.0,,145617.0,82637.0,0.008976,5168.570059,579.0,666.0,0.008036,64120.0,1.425,54.37,0.0,0.0,213823049.53569824,169723960.24053484,213815578.0,169723960.0,383539538.0,38414.0,213.703499,168.916997,12224.255,3332.0,29716.255,,,,,1787840.0,208727221.1894933,27950.0,29535.345,4368784.0,2.616148,7.227673,249.0,2.0,1271.0,14607579.0,0.00967,1.1290134267367191,160863.0,27253.0,229.0,0.16941745460422844,0.0014235716106251904,0.024792883931581747,0.015022443168106569,0.9563127236999087,132895.0,0.8261377694062649,0.0,1.0,2.0,160866.0,0.0,6.216353984061269e-06,1.2432707968122537e-05,208727221.1894933,1787840.0,0.009521835963891263
quick_ampm_cfg05_l1d_ddr4_1x,quick,ampm,stage2,cfg05,l1d,ddr4_1x,0.00829,8289726975.0,24424730.0,24707910.0,24894075.0,0.981579,53910.0,9155148.0,28564.0,85094.0,1440086805.0,26712.795492,1986784910.0,69555.556295,836979.0,77495.0,1068.0,0.092589,0.972749,754295.0,678818.0,75476.0,1.0,850007.0,11042.0,0.0,51.0,0.0,102994.0,101720.0,,,,,,,,,,,,,,,,,311.0,1.0,311.0,0.0,0.0,,51739.0,2171.0,0.000237,20613.02211,,28564.0,0.335676,69222.556295,2.0,55.78,0.0,0.0,220533197.9585492,174851596.96710035,220525478.0,174851597.0,395377075.0,19207.0,220.533198,174.442416,24224.51,3332.0,41716.51,1778752.0,214573049.9163997,27793.0,41787.8,,,,,4368784.0,2.585455,10.859234,567.0,2.0,1219.0,14158999.0,0.009731,1.1738238841978286,836979.0,77495.0,1068.0,0.09258894189698905,0.0012760176778628853,0.005888490278911931,0.3356758408348415,0.5897416384460257,754295.0,0.9012113804527951,0.0,51.0,11042.0,850007.0,0.0,5.9999505886422115e-05,0.012990481254860254,214573049.9163997,1778752.0,0.019631434462608822
quick_ampm_cfg05_l1d_ddr4_2x,quick,ampm,stage2,cfg05,l1d,ddr4_2x,0.008281,8281374003.0,24424725.0,24707905.0,24868991.0,0.982568,54873.0,9155230.0,28563.0,85082.0,1310607414.0,23884.376907,1682911360.0,58919.278787,835247.0,77406.0,1064.0,0.092674,0.972706,752572.0,680543.0,72029.0,0.0,848620.0,11410.0,0.0,49.0,0.0,102508.0,101276.0,,,,,,,,,,,,,,,,,185.0,1.0,185.0,0.0,0.0,,52701.0,2172.0,0.000237,19391.117403,,28563.0,0.335711,58586.278787,1.4449999999999998,56.255,0.0,0.0,220747909.626803,174997047.52798373,220740181.0,174997047.0,395737229.0,38414.0,220.562433,174.16240299999998,13598.63,3332.0,31090.63,1777408.0,214627186.18385285,27796.0,30993.76,,,,,4368784.0,2.548787,9.571611,327.0,2.0,1229.0,14159193.0,0.00967,1.1677333655355633,835247.0,77406.0,1064.0,0.09267438254791696,0.0012738746741981714,0.005993623316945615,0.33571143132507464,0.5851722495634227,752572.0,0.9010173038634081,0.0,49.0,11410.0,848620.0,0.0,5.774080271499611e-05,0.013445358346491952,214627186.18385285,1777408.0,0.009824658492817166
quick_ampm_cfg05_l2_ddr4_1x,quick,ampm,stage2,cfg05,l2,ddr4_1x,0.008615,8615123919.0,24424730.0,24707910.0,25871243.0,0.944504,247336.0,9219994.0,4070.0,82879.0,1985966379.0,8029.427091,173151009.0,42543.245455,,,,,,,,,,,,,,,,,142363.0,24432.0,227.0,0.171618,0.972573,114415.0,103513.0,10901.0,1.0,142366.0,2.0,0.0,1.0,0.0,9061.0,8486.0,0.0,0.0,,0.0,0.0,,164701.0,82635.0,0.008963,6137.290543,3381.0,689.0,0.008313,79202.769231,2.04,58.47,0.0,0.0,212604719.00589967,168774821.31084365,212597290.0,168774821.0,381372112.0,19207.0,212.582433,168.343951,19275.15,3332.0,36767.15,,,,,1787264.0,207456563.22578543,27929.0,36384.68,4368784.0,2.827864,10.521529,487.0,2.0,1443.0,14625026.0,0.009731,1.1295414973882762,142363.0,24432.0,227.0,0.17161762536614147,0.001594515428868456,0.026826047826061492,0.04910773537325499,0.8572030032980141,114415.0,0.8036849462290061,0.0,1.0,2.0,142366.0,0.0,7.024149024345701e-06,1.4048298048691401e-05,207456563.22578543,1787264.0,0.018936053949497985
quick_ampm_cfg05_l2_ddr4_2x,quick,ampm,stage2,cfg05,l2,ddr4_2x,0.008593,8592747984.0,24424739.0,24707920.0,25804048.0,0.946964,246737.0,9219326.0,3931.0,82871.0,1797827706.0,7286.413088,142101423.0,36148.924701,,,,,,,,,,,,,,,,,141988.0,24563.0,228.0,0.172993,0.972908,114042.0,105914.0,8128.0,0.0,141991.0,2.0,0.0,1.0,0.0,9043.0,8525.0,0.0,0.0,,0.0,0.0,,164102.0,82635.0,0.008963,5787.176112,3247.0,684.0,0.008254,62406.828947,1.415,59.125,0.0,0.0,213113663.22040612,169169630.3332431,213106216.0,169169631.0,382275845.0,38414.0,213.00939,168.432265,10799.515,3332.0,28291.515,,,,,1786496.0,207907412.54445243,27928.0,28105.655,4368785.0,2.779284,9.701758,357.0,2.0,1361.0,14622322.0,0.00967,1.125334574653788,141988.0,24563.0,228.0,0.17299349240780912,0.0016057695016480267,0.026763019335686797,0.047435170324962896,0.8620411314662736,114042.0,0.8031805504690537,0.0,1.0,2.0,141991.0,0.0,7.042699889429612e-06,1.4085399778859224e-05,207907412.54445243,1786496.0,0.00949046324670684
quick_ampm_cfg06_l1d_ddr4_1x,quick,ampm,stage2,cfg06,l1d,ddr4_1x,0.00823,8230494600.0,24424730.0,24707910.0,24716200.0,0.988643,9293.0,9130965.0,28559.0,85286.0,416332917.0,44800.701281,2068305774.0,72422.20575,881565.0,81508.0,1178.0,0.092458,0.9743,798666.0,742306.0,56360.0,0.0,897211.0,13777.0,0.0,42.0,0.0,111153.0,110348.0,,,,,,,,,,,,,,,,,185.0,1.0,185.0,0.0,0.0,,7143.0,2150.0,0.000235,20418.785581,,28559.0,0.334862,72089.20575,1.5,52.92,0.0,0.0,222081428.73941013,176063295.1511808,222073653.0,176063295.0,398136948.0,19207.0,222.073653,175.620065,26975.95,3332.0,44467.95,1778496.0,216086163.27869284,27790.0,44642.29,,,,,4368784.0,2.277097,7.754067,322.0,2.0,1260.0,14126933.0,0.009731,1.1823815309842043,881565.0,81508.0,1178.0,0.09245829859397775,0.0013362599467991584,0.0010177456599603657,0.33486152475201086,0.8976553121661656,798666.0,0.9059638256963468,0.0,42.0,13777.0,897211.0,0.0,4.681173101979356e-05,0.015355362339516569,216086163.27869284,1778496.0,0.01976846887697041
quick_ampm_cfg06_l1d_ddr4_2x,quick,ampm,stage2,cfg06,l1d,ddr4_2x,0.008227,8227228536.0,24424730.0,24707910.0,24706392.0,0.989035,9248.0,9131012.0,28559.0,85178.0,398392209.0,43078.742323,1728313797.0,60517.307924,857884.0,81481.0,1115.0,0.094979,0.974385,775087.0,722070.0,53017.0,0.0,871550.0,11869.0,0.0,45.0,0.0,105808.0,105231.0,,,,,,,,,,,,,,,,,186.0,1.0,186.0,0.0,0.0,,7106.0,2142.0,0.000235,19835.731092,,28559.0,0.335286,60184.307924,1.45,54.185,0.0,0.0,222169591.13289425,176148747.25536615,222161812.0,176148747.0,398310559.0,38414.0,221.928441,175.293052,15086.145,3332.0,32578.145,1776448.0,215923016.14410877,27788.0,32486.885,,,,,4368784.0,2.259981,6.957984,271.0,2.0,1277.0,14126919.0,0.00967,1.175398079494348,857884.0,81481.0,1115.0,0.09497904145548816,0.0012997095178369103,0.0010128121614559262,0.3352861067411773,0.8980700768221848,775087.0,0.9034869516158361,0.0,45.0,11869.0,871550.0,0.0,5.1632149618495785e-05,0.01361826630715392,215923016.14410877,1776448.0,0.009888544542919672
quick_ampm_cfg06_l2_ddr4_1x,quick,ampm,stage2,cfg06,l2,ddr4_1x,0.008584,8584233507.0,24424725.0,24707905.0,25778479.0,0.947902,228548.0,9206626.0,1404.0,82875.0,1396044891.0,6108.322501,103479750.0,73703.525641,,,,,,,,,,,,,,,,,160540.0,27094.0,227.0,0.168768,0.976044,132574.0,116762.0,15812.0,0.0,160543.0,2.0,0.0,1.0,0.0,10434.0,9917.0,0.0,0.0,,0.0,0.0,,145913.0,82635.0,0.008976,5414.426466,739.0,665.0,0.008024,77756.75188,2.06,60.43,0.0,0.0,213325045.09653947,169322514.2133823,213317590.0,169322514.0,382640104.0,19207.0,213.325045,168.927371,20591.18,3332.0,38083.18,,,,,1788608.0,208359662.9263967,27947.0,37784.34,4368784.0,2.664373,9.172516,409.0,2.0,1483.0,14609035.0,0.009731,1.1336206896551724,160540.0,27094.0,227.0,0.1687679083094556,0.0014139778248411612,0.024824295024040294,0.016941176470588234,0.9507333847989332,132574.0,0.8258004235704497,0.0,1.0,2.0,160543.0,0.0,6.228860803647621e-06,1.2457721607295242e-05,208359662.9263967,1788608.0,0.018999012839684304
quick_ampm_cfg06_l2_ddr4_2x,quick,ampm,stage2,cfg06,l2,ddr4_2x,0.008565,8564711049.0,24424725.0,24707905.0,25719853.0,0.950063,228190.0,9206337.0,1213.0,82873.0,1293222150.0,5667.30422,79836750.0,65817.600989,,,,,,,,,,,,,,,,,160439.0,27282.0,227.0,0.170046,0.97631,132476.0,120143.0,12333.0,0.0,160442.0,2.0,0.0,1.0,0.0,10418.0,9916.0,0.0,0.0,,0.0,0.0,,145553.0,82637.0,0.008976,5155.989424,551.0,662.0,0.007988,65780.57855,1.42,57.365,0.0,0.0,213766464.45226735,169663633.91438216,213758992.0,169663634.0,383422626.0,38414.0,213.639431,168.901437,12083.665,3332.0,29575.665,,,,,1787328.0,208685148.83624536,27944.0,29348.895,4368784.0,2.61917,7.532721,267.0,2.0,1271.0,14607085.0,0.00967,1.1290134267367191,160439.0,27282.0,227.0,0.17004593646183286,0.0014148679560455999,0.024786188035480345,0.014636853981393217,0.9574311282681172,132476.0,0.8257094596700304,0.0,1.0,2.0,160442.0,0.0,6.232781939891051e-06,1.2465563879782102e-05,208685148.83624536,1787328.0,0.009518933481158932
quick_ampm_cfg07_l1d_ddr4_1x,quick,ampm,stage2,cfg07,l1d,ddr4_1x,0.008274,8274351033.0,24424730.0,24707910.0,24847901.0,0.983403,38670.0,9146426.0,28553.0,85092.0,1070205390.0,27675.339798,2014204378.0,70542.653241,834004.0,78636.0,1057.0,0.094287,0.973097,751325.0,682883.0,68441.0,1.0,849405.0,13317.0,0.0,60.0,0.0,104223.0,103182.0,,,,,,,,,,,,,,,,,311.0,1.0,311.0,0.0,0.0,,36496.0,2174.0,0.000238,19922.712971,,28553.0,0.335554,70209.653241,2.02,55.69,0.0,0.0,220857925.0157129,175114639.7126756,220850190.0,175114640.0,395964830.0,19207.0,220.85019,174.704698,25193.16,3332.0,42685.16,1777984.0,214878966.68983397,27782.0,42818.07,,,,,4368784.0,2.469639,8.702154,430.0,2.0,1525.0,14149476.0,0.009731,1.1760937877689146,834004.0,78636.0,1057.0,0.09428731756682222,0.001267380012565887,0.004227880923105921,0.3355544587035209,0.6703493427446167,751325.0,0.9008649838609887,0.0,60.0,13317.0,849405.0,0.0,7.063768167128755e-05,0.015678033446942272,214878966.68983397,1777984.0,0.0196606179294615
quick_ampm_cfg07_l1d_ddr4_2x,quick,ampm,stage2,cfg07,l1d,ddr4_2x,0.008285,8284616757.0,24424725.0,24707905.0,24878729.0,0.982184,54947.0,9155369.0,28558.0,85079.0,1326790548.0,24146.733179,1693541184.0,59301.813292,839055.0,77406.0,1058.0,0.092254,0.972682,756383.0,684340.0,72043.0,0.0,852567.0,11492.0,0.0,51.0,0.0,103834.0,102271.0,,,,,,,,,,,,,,,,,185.0,1.0,185.0,0.0,0.0,,52773.0,2174.0,0.000237,20907.161454,,28558.0,0.335665,58968.813292,2.24,56.215,0.0,0.0,220622878.95884135,174913100.08705088,220615154.0,174913101.0,395528254.0,38414.0,220.391124,174.09423299999995,13992.585,3332.0,31484.585,1776832.0,214473650.63672796,27793.0,31256.865,,,,,4368784.0,2.555434,9.708815,398.0,2.0,1351.0,14159286.0,0.00967,1.1671695835847917,839055.0,77406.0,1058.0,0.09225378550869728,0.0012609423696897104,0.006001615008635916,0.335664500052892,0.5848450734021896,756383.0,0.9014701062504842,0.0,51.0,11492.0,852567.0,0.0,5.9819345576359396e-05,0.01347929253653965,214473650.63672796,1776832.0,0.009819470434029458
quick_ampm_cfg07_l2_ddr4_1x,quick,ampm,stage2,cfg07,l2,ddr4_1x,0.008615,8614945098.0,24424730.0,24707910.0,25870706.0,0.944523,247209.0,9219874.0,4080.0,82880.0,1981064619.0,8013.723687,173621871.0,42554.380147,,,,,,,,,,,,,,,,,142572.0,24422.0,231.0,0.171296,0.972794,114618.0,103687.0,10931.0,0.0,142575.0,2.0,0.0,1.0,0.0,9083.0,8512.0,0.0,0.0,,0.0,0.0,,164573.0,82636.0,0.008963,6135.124849,3397.0,683.0,0.008241,79313.969253,2.02,59.88,0.0,0.0,212609132.0564792,168778324.58126247,212601703.0,168778325.0,381380028.0,19207.0,212.594274,168.347445,19470.46,3332.0,36962.46,,,,,1787776.0,207520301.01910236,27935.0,36586.32,4368784.0,2.835454,10.808371,545.0,2.0,1512.0,14624946.0,0.009731,1.1295414973882762,142572.0,24422.0,231.0,0.17129590662963276,0.001620233987038128,0.026812622385078148,0.04922779922779923,0.8568521507262649,114618.0,0.8039306455685549,0.0,1.0,2.0,142575.0,0.0,7.013852358407856e-06,1.4027704716815711e-05,207520301.01910236,1787776.0,0.01893644699817236
quick_ampm_cfg07_l2_ddr4_2x,quick,ampm,stage2,cfg07,l2,ddr4_2x,0.008594,8593702029.0,24424725.0,24707905.0,25806913.0,0.946858,246592.0,9219196.0,3955.0,82872.0,1797091110.0,7287.71051,143222967.0,36213.13957,,,,,,,,,,,,,,,,,142164.0,24540.0,229.0,0.172618,0.973114,114217.0,105894.0,8323.0,0.0,142167.0,2.0,0.0,1.0,0.0,9038.0,8507.0,0.0,0.0,,0.0,0.0,,163957.0,82635.0,0.008963,5803.835179,3277.0,678.0,0.008181,63182.084071,1.415,57.835,0.0,0.0,213045320.1451116,169106165.7823277,213037873.0,169106165.0,382144039.0,38414.0,212.814454,168.257172,11454.82,3332.0,28946.82,,,,,1785472.0,207765174.30727875,27928.0,28740.025,4368784.0,2.781335,9.724801,371.0,2.0,1337.0,14622654.0,0.00967,1.1252036304398418,142164.0,24540.0,229.0,0.1726175403055626,0.0016108156776680454,0.02674766866872122,0.04772420117771986,0.8612037199508685,114217.0,0.8034171801581272,0.0,1.0,2.0,142167.0,0.0,7.033981162998445e-06,1.406796232599689e-05,207765174.30727875,1785472.0,0.009487191002292089
quick_ampm_cfg08_l1d_ddr4_1x,quick,ampm,stage2,cfg08,l1d,ddr4_1x,0.008227,8227432665.0,24424739.0,24707920.0,24707005.0,0.989011,9075.0,9130922.0,28551.0,85136.0,365026608.0,40223.317686,2072423109.0,72586.708311,887763.0,81469.0,1101.0,0.091769,0.974416,805005.0,748991.0,56014.0,0.0,903632.0,13914.0,0.0,66.0,0.0,114509.0,113911.0,,,,,,,,,,,,,,,,,311.0,1.0,311.0,0.0,0.0,,6936.0,2139.0,0.000234,21007.800842,,28551.0,0.335358,72253.708311,2.04,56.2,0.0,0.0,222101848.09820017,176097703.7421916,222094069.0,176097704.0,398191773.0,19207.0,222.08629,175.685424,27167.03,3332.0,44659.03,1777792.0,216081014.86662245,27780.0,44796.64,,,,,4368785.0,2.251531,5.830708,268.0,2.0,1231.0,14126848.0,0.009731,1.1828126899234228,887763.0,81469.0,1101.0,0.09176886173449446,0.0012401958630850801,0.0009938755363368562,0.3353575455741402,0.8997724863050008,805005.0,0.9067791741714849,0.0,66.0,13914.0,903632.0,0.0,7.303858207765993e-05,0.015397861076190308,216081014.86662245,1777792.0,0.019771191071711755
quick_ampm_cfg08_l1d_ddr4_2x,quick,ampm,stage2,cfg08,l1d,ddr4_2x,0.008226,8225953146.0,24424739.0,24707920.0,24702562.0,0.989189,9156.0,9130975.0,28552.0,85135.0,346923729.0,37890.315531,1745468622.0,61132.972191,888027.0,81460.0,1100.0,0.091731,0.974414,805271.0,755297.0,49974.0,0.0,904764.0,14757.0,0.0,69.0,0.0,114634.0,113998.0,,,,,,,,,,,,,,,,,185.0,1.0,185.0,0.0,0.0,,7017.0,2139.0,0.000234,20081.347826,,28552.0,0.335373,60799.972191,1.455,58.93000000000001,0.0,0.0,222149575.56482053,176137156.90862507,222141795.0,176137156.0,398278953.0,38414.0,221.807245,175.257988,15740.815,3332.0,33232.815,1775104.0,215793108.53030723,27780.0,33139.49,,,,,4368785.0,2.248563,5.85011,265.0,2.0,1261.0,14126903.0,0.00967,1.1755409676635058,888027.0,81460.0,1100.0,0.09173144510245747,0.001238701075530361,0.0010027406711769554,0.33537323075115993,0.8989582413701774,805271.0,0.9068091398121904,0.0,69.0,14757.0,904764.0,0.0,7.626298128572754e-05,0.0163103306497606,215793108.53030723,1775104.0,0.009887759885491539
quick_ampm_cfg08_l2_ddr4_1x,quick,ampm,stage2,cfg08,l2,ddr4_1x,0.008584,8583699708.0,24424725.0,24707905.0,25776876.0,0.947961,228486.0,9206593.0,1384.0,82877.0,1403398863.0,6142.16566,104679882.0,75635.75289,,,,,,,,,,,,,,,,,160664.0,27116.0,228.0,0.168775,0.976028,132699.0,117025.0,15674.0,0.0,160667.0,2.0,0.0,1.0,0.0,10449.0,9946.0,0.0,0.0,,0.0,0.0,,145851.0,82635.0,0.008976,5427.345907,718.0,666.0,0.008036,80982.5,2.07,59.89,0.0,0.0,213330855.259691,169325587.96825048,213323399.0,169325588.0,382648987.0,19207.0,213.323399,168.85586,20638.8,3332.0,38130.8,,,,,1788416.0,208350252.31989396,27945.0,37756.48,4368784.0,2.66293,9.157775,406.0,2.0,1512.0,14609239.0,0.009731,1.1336206896551724,160664.0,27116.0,228.0,0.16877458547029825,0.0014191106906338694,0.02481764969951425,0.01669944616721165,0.9514385964912281,132699.0,0.8259410944579993,0.0,1.0,2.0,160667.0,0.0,6.224053477067475e-06,1.244810695413495e-05,208350252.31989396,1788416.0,0.018999453902263187
quick_ampm_cfg08_l2_ddr4_2x,quick,ampm,stage2,cfg08,l2,ddr4_2x,0.008565,8565277482.0,24424730.0,24707910.0,25721554.0,0.95,228224.0,9206301.0,1242.0,82872.0,1296598770.0,5681.255127,80857062.0,65102.304348,,,,,,,,,,,,,,,,,160785.0,27253.0,233.0,0.1695,0.97618,132815.0,120481.0,12334.0,0.0,160788.0,2.0,0.0,1.0,0.0,10468.0,9993.0,0.0,0.0,,0.0,0.0,,145589.0,82635.0,0.008976,5164.55658,577.0,665.0,0.008024,63824.833083,1.425,53.69,0.0,0.0,213834520.1132154,169734606.15318334,213827048.0,169734606.0,383561655.0,38414.0,213.714968,169.002347,12251.335,3332.0,29743.335,,,,,1787968.0,208746068.50244248,27952.0,29562.955,4368784.0,2.634067,8.191723,343.0,2.0,1271.0,14607442.0,0.00967,1.1290134267367191,160785.0,27253.0,233.0,0.1694996423795752,0.0014491401561090899,0.024789978081316263,0.014986967854039966,0.9564134058606774,132815.0,0.8260409864104239,0.0,1.0,2.0,160788.0,0.0,6.219369604696868e-06,1.2438739209393736e-05,208746068.50244248,1787968.0,0.00952238504534219
quick_ampm_cfg17_l2_ddr4_1x,quick,ampm,stage2,cfg17,l2,ddr4_1x,0.008617,8617378662.0,24424730.0,24707910.0,25878014.0,0.944257,247244.0,9219863.0,3978.0,82876.0,1993289049.0,8062.032037,173384775.0,43585.91629,,,,,,,,,,,,,,,,,187061.0,24523.0,249.0,0.131096,0.972209,159106.0,145912.0,13194.0,0.0,187067.0,5.0,0.0,1.0,0.0,13718.0,13073.0,0.0,0.0,,0.0,0.0,,164609.0,82635.0,0.008963,6149.323434,3277.0,701.0,0.008458,84783.890157,1.97,54.3,0.0,0.0,212667920.4757917,168812356.64098987,212653067.0,168812357.0,381465423.0,19207.0,212.638213,168.381599,19180.98,3332.0,36672.98,,,,,1787456.0,207424562.6320372,27933.0,36140.63,4368784.0,2.83877,10.582817,669.0,2.0,1602.0,14624081.0,0.009731,1.1292793315539051,187061.0,24523.0,249.0,0.1310962734081396,0.0013311165876371879,0.02681645052643407,0.04799942082146822,0.8604259499666679,159106.0,0.8505567702514153,0.0,1.0,5.0,187067.0,0.0,5.345678286389369e-06,2.6728391431946842e-05,207424562.6320372,1787456.0,0.01894068706784745
quick_ampm_cfg17_l2_ddr4_2x,quick,ampm,stage2,cfg17,l2,ddr4_2x,0.008591,8591292108.0,24424725.0,24707905.0,25799676.0,0.947124,246552.0,9219282.0,3880.0,82871.0,1782967914.0,7231.610021,141184008.0,36387.630928,,,,,,,,,,,,,,,,,186643.0,24616.0,249.0,0.131888,0.97258,158693.0,148262.0,10431.0,0.0,186650.0,6.0,0.0,1.0,0.0,13688.0,13100.0,0.0,0.0,,0.0,0.0,,163917.0,82635.0,0.008963,5787.583119,3186.0,694.0,0.008374,68982.341499,1.23,59.32,0.0,0.0,213224271.38686228,169242994.15288836,213209373.0,169242994.0,382452366.0,38414.0,213.008238,168.468256,11340.36,3332.0,28832.36,,,,,1785600.0,207838352.7824986,27928.0,28483.22,4368784.0,2.777927,9.288294,374.0,2.0,1209.0,14622133.0,0.00967,1.1255965545338145,186643.0,24616.0,249.0,0.13188815010474542,0.0013340977159604164,0.02674308042643668,0.04681975600632308,0.8638405390230208,158693.0,0.8502488708389814,0.0,1.0,6.0,186650.0,0.0,5.357621216180016e-06,3.2145727297080096e-05,207838352.7824986,1785600.0,0.009494845595434032
quick_ampm_cfg18_l2_ddr4_1x,quick,ampm,stage2,cfg18,l2,ddr4_1x,0.008585,8585410662.0,24424725.0,24707905.0,25782014.0,0.947773,228255.0,9206334.0,1294.0,82876.0,1405929330.0,6159.467832,102706857.0,79371.6051,,,,,,,,,,,,,,,,,212330.0,27207.0,251.0,0.128135,0.976246,184342.0,165420.0,18922.0,0.0,212336.0,5.0,0.0,1.0,0.0,15880.0,15235.0,0.0,0.0,,0.0,0.0,,145620.0,82635.0,0.008976,5413.189327,632.0,662.0,0.007988,90947.732628,1.67,58.05,0.0,0.0,213415067.97220227,169381297.791204,213400159.0,169381298.0,382781457.0,19207.0,213.407613,168.963845,20960.66,3332.0,38452.66,,,,,1789824.0,208472730.13065803,27966.0,37849.95,4368784.0,2.663663,8.621692,638.0,2.0,1380.0,14607862.0,0.009731,1.133488642981945,212330.0,27207.0,251.0,0.12813544953609945,0.0011821221683228937,0.024793256468861546,0.015613687919301124,0.9545980842777446,184342.0,0.8681863137568878,0.0,1.0,5.0,212336.0,0.0,4.709516991937307e-06,2.3547584959686534e-05,208472730.13065803,1789824.0,0.019006031360309438
