run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
quick_imp_thr1_l1d_ddr4_1x,quick,imp,thr1,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: thr1
quick_imp_thr4_l1d_ddr4_1x,quick,imp,thr4,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: thr4
quick_imp_default_l1d_ddr4_1x,quick,imp,default,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,IMP default
quick_imp_dist8_l1d_ddr4_1x,quick,imp,dist8,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: dist8
quick_imp_pt8_l1d_ddr4_1x,quick,imp,pt8,l1d,ddr4_1x,0.008794,0.925339,118573.0,9196392.0,28507.0,83791.0,180232.0,54881.0,479.0,,,,stage1,0.009731,1.106549920400273,180232.0,54881.0,479.0,0.3045019752319233,0.002657685649607173,0.012893426030556331,0.3402155362747789,stage1: pt8
quick_imp_stage2_s2_l1d_ddr4_1x,quick,imp,s2,l1d,ddr4_1x,0.009046,0.899513,181405.0,9225311.0,28490.0,83110.0,208952.0,40162.0,136.0,,,,stage2,0.009731,1.075724076940084,208952.0,40162.0,136.0,0.192206822619549,0.0006508671848079942,0.019663835723261795,0.3427987005173866,stage2: s2
quick_imp_sdist2_l1d_ddr4_1x,quick,imp,sdist2,l1d,ddr4_1x,0.009046,0.899513,181405.0,9225311.0,28490.0,83110.0,208952.0,40162.0,136.0,,,,stage1,0.009731,1.075724076940084,208952.0,40162.0,136.0,0.192206822619549,0.0006508671848079942,0.019663835723261795,0.3427987005173866,stage1: sdist2
quick_imp_stage2_s2_sth2_l1d_ddr4_1x,quick,imp,s2_sth2,l1d,ddr4_1x,0.009048,0.899314,181195.0,9224614.0,28499.0,83116.0,209090.0,40185.0,149.0,,,,stage2,0.009731,1.0754862953138815,209090.0,40185.0,149.0,0.19218996604333063,0.0007126117939643216,0.019642556317261622,0.3428822368737668,stage2: s2_sth2
quick_imp_stage2_s2_sth8_l1d_ddr4_1x,quick,imp,s2_sth8,l1d,ddr4_1x,0.009049,0.89925,181544.0,9225285.0,28489.0,83104.0,208636.0,40134.0,125.0,,,,stage2,0.009731,1.075367443916455,208636.0,40134.0,125.0,0.1923637339672923,0.0005991295845395809,0.01967895842784261,0.342811417019638,stage2: s2_sth8
quick_imp_stage2_cons_s2_sth8_pt8_l1d_ddr4_1x,quick,imp,cons_s2_sth8_pt8,l1d,ddr4_1x,0.00905,0.899121,181688.0,9225463.0,28489.0,83105.0,208277.0,40037.0,124.0,,,,stage2,0.009731,1.0752486187845303,208277.0,40037.0,124.0,0.19222957887812864,0.0005953609856105091,0.01969418770635143,0.34280729198002524,stage2: cons_s2_sth8_pt8
quick_nopf_ddr4_1x,quick,none,none,l1d,ddr4_1x,0.009731,,,,,,,,,,,,baseline,0.009731,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
