run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused
simple_triad_stride_deg1_dist32_l1d_ddr4_2x,simple_triad,stride,deg1_dist32,l1d,ddr4_2x,0.002005,2005356969.0,3510057.0,6022093.0,0.582866,1053584.0,2003829.0,375388.0,375398.0,179552.0,177856.0,13.0,nan,nan,nan
simple_triad_stride_deg1_dist32_l2_ddr4_1x,simple_triad,stride,deg1_dist32,l2,ddr4_1x,0.002781,2781284598.0,3509934.0,8352207.0,0.420242,1924039.0,2003762.0,193743.0,370258.0,nan,nan,nan,176538.0,176505.0,13.0
simple_triad_stride_deg1_dist32_l2_ddr4_2x,simple_triad,stride,deg1_dist32,l2,ddr4_2x,0.002034,2034375255.0,3510101.0,6109235.0,0.574559,1942667.0,2003847.0,193745.0,373766.0,nan,nan,nan,180041.0,180011.0,10.0
simple_triad_stride_deg1_dist4_l1d_ddr4_1x,simple_triad,stride,deg1_dist4,l1d,ddr4_1x,0.002636,2635963731.0,3509911.0,7915808.0,0.443408,1843980.0,2003755.0,375382.0,375392.0,344888.0,27480.0,5.0,nan,nan,nan
simple_triad_stride_deg1_dist4_l1d_ddr4_2x,simple_triad,stride,deg1_dist4,l1d,ddr4_2x,0.001923,1922573502.0,3510110.0,5773494.0,0.607973,1743438.0,2003831.0,375383.0,375393.0,345578.0,46818.0,5.0,nan,nan,nan
simple_triad_stride_deg1_dist4_l2_ddr4_1x,simple_triad,stride,deg1_dist4,l2,ddr4_1x,0.002413,2413348236.0,3509913.0,7247293.0,0.484309,1943434.0,2003757.0,322256.0,375372.0,nan,nan,nan,345700.0,53106.0,5.0
simple_triad_stride_deg1_dist4_l2_ddr4_2x,simple_triad,stride,deg1_dist4,l2,ddr4_2x,0.001795,1795447089.0,3510112.0,5391733.0,0.651021,1930350.0,2003843.0,292291.0,375376.0,nan,nan,nan,345700.0,83075.0,5.0
simple_triad_stride_deg1_dist8_l1d_ddr4_1x,simple_triad,stride,deg1_dist8,l1d,ddr4_1x,0.002674,2673952371.0,3509908.0,8029888.0,0.437108,1707240.0,2003757.0,375396.0,375406.0,320190.0,53995.0,12.0,nan,nan,nan
simple_triad_stride_deg1_dist8_l1d_ddr4_2x,simple_triad,stride,deg1_dist8,l1d,ddr4_2x,0.001824,1823597577.0,3510110.0,5476269.0,0.640971,1746464.0,2003828.0,375396.0,375406.0,320707.0,51040.0,12.0,nan,nan,nan
simple_triad_stride_deg1_dist8_l2_ddr4_1x,simple_triad,stride,deg1_dist8,l2,ddr4_1x,0.002402,2402162766.0,3510054.0,7213702.0,0.486584,1955100.0,2003806.0,289459.0,375373.0,nan,nan,nan,322264.0,85904.0,9.0
simple_triad_stride_deg1_dist8_l2_ddr4_2x,simple_triad,stride,deg1_dist8,l2,ddr4_2x,0.001756,1756177398.0,3510138.0,5273806.0,0.665583,1921525.0,2003828.0,237824.0,375376.0,nan,nan,nan,322264.0,137542.0,9.0
simple_triad_stride_deg32_dist16_l1d_ddr4_1x,simple_triad,stride,deg32_dist16,l1d,ddr4_1x,0.003,2999874123.0,3509895.0,9008632.0,0.389617,1256342.0,2003731.0,375423.0,375433.0,1139446.0,156093.0,41.0,nan,nan,nan
simple_triad_stride_deg32_dist16_l1d_ddr4_2x,simple_triad,stride,deg32_dist16,l1d,ddr4_2x,0.002177,2177257230.0,3510062.0,6538310.0,0.536848,1133249.0,2003803.0,375427.0,375437.0,1066093.0,172192.0,41.0,nan,nan,nan
simple_triad_stride_deg32_dist16_l2_ddr4_1x,simple_triad,stride,deg32_dist16,l2,ddr4_1x,0.003237,3236586840.0,3509923.0,9719481.0,0.361124,1939190.0,2003738.0,174601.0,371909.0,nan,nan,nan,1906559.0,197298.0,45.0
simple_triad_stride_deg32_dist16_l2_ddr4_2x,simple_triad,stride,deg32_dist16,l2,ddr4_2x,0.00204,2040413544.0,3510138.0,6127368.0,0.572865,1935136.0,2003823.0,147702.0,368842.0,nan,nan,nan,1888557.0,221130.0,316.0
simple_triad_stride_deg32_dist1_l1d_ddr4_1x,simple_triad,stride,deg32_dist1,l1d,ddr4_1x,0.002961,2960659710.0,3509867.0,8890871.0,0.394774,1252753.0,2003739.0,375434.0,375444.0,2108764.0,167753.0,33.0,nan,nan,nan
simple_triad_stride_deg32_dist1_l1d_ddr4_2x,simple_triad,stride,deg32_dist1,l1d,ddr4_2x,0.002109,2109135420.0,3510081.0,6333740.0,0.554191,874763.0,2003833.0,375438.0,375448.0,2337370.0,212248.0,34.0,nan,nan,nan
simple_triad_stride_deg32_dist1_l2_ddr4_1x,simple_triad,stride,deg32_dist1,l2,ddr4_1x,0.003055,3055004604.0,3509883.0,9174189.0,0.382584,1953975.0,2003739.0,134268.0,373499.0,nan,nan,nan,3074276.0,239221.0,52.0
simple_triad_stride_deg32_dist1_l2_ddr4_2x,simple_triad,stride,deg32_dist1,l2,ddr4_2x,0.002096,2096213022.0,3510108.0,6294934.0,0.557611,1946261.0,2003832.0,126801.0,374728.0,nan,nan,nan,3678111.0,247917.0,73.0
simple_triad_stride_deg32_dist32_l1d_ddr4_1x,simple_triad,stride,deg32_dist32,l1d,ddr4_1x,0.003056,3056354919.0,3509893.0,9178244.0,0.382416,1470439.0,2003734.0,375412.0,375422.0,285824.0,106305.0,33.0,nan,nan,nan
simple_triad_stride_deg32_dist32_l1d_ddr4_2x,simple_triad,stride,deg32_dist32,l1d,ddr4_2x,0.002234,2233818279.0,3510059.0,6708163.0,0.523255,1429800.0,2003820.0,375416.0,375426.0,374786.0,115364.0,34.0,nan,nan,nan
simple_triad_stride_deg32_dist32_l2_ddr4_1x,simple_triad,stride,deg32_dist32,l2,ddr4_1x,0.003007,3006576414.0,3509832.0,9028759.0,0.388741,1957928.0,2003730.0,228324.0,364755.0,nan,nan,nan,774500.0,136421.0,31.0
simple_triad_stride_deg32_dist32_l2_ddr4_2x,simple_triad,stride,deg32_dist32,l2,ddr4_2x,0.00216,2159563275.0,3510085.0,6485175.0,0.54125,1954776.0,2003829.0,226520.0,368511.0,nan,nan,nan,1052966.0,141981.0,31.0
simple_triad_stride_deg32_dist4_l1d_ddr4_1x,simple_triad,stride,deg32_dist4,l1d,ddr4_1x,0.002921,2921242833.0,3509934.0,8772502.0,0.400108,1068153.0,2003768.0,375424.0,375434.0,1997447.0,191036.0,37.0,nan,nan,nan
simple_triad_stride_deg32_dist4_l1d_ddr4_2x,simple_triad,stride,deg32_dist4,l1d,ddr4_2x,0.002073,2072507085.0,3510106.0,6223745.0,0.563989,756431.0,2003830.0,375442.0,375452.0,2005563.0,231237.0,38.0,nan,nan,nan
simple_triad_stride_deg32_dist4_l2_ddr4_1x,simple_triad,stride,deg32_dist4,l2,ddr4_1x,0.00313,3129611589.0,3509883.0,9398234.0,0.373464,1952530.0,2003736.0,97756.0,372787.0,nan,nan,nan,2856817.0,275021.0,524.0
simple_triad_stride_deg32_dist4_l2_ddr4_2x,simple_triad,stride,deg32_dist4,l2,ddr4_2x,0.002083,2082514734.0,3510108.0,6253798.0,0.561279,1948494.0,2003835.0,100458.0,373072.0,nan,nan,nan,3098721.0,272604.0,676.0
simple_triad_stride_deg32_dist8_l1d_ddr4_1x,simple_triad,stride,deg32_dist8,l1d,ddr4_1x,0.003109,3109258296.0,3509890.0,9337113.0,0.375909,1159624.0,2003744.0,375432.0,375442.0,1830557.0,176033.0,41.0,nan,nan,nan
simple_triad_stride_deg32_dist8_l1d_ddr4_2x,simple_triad,stride,deg32_dist8,l1d,ddr4_2x,0.00212,2119999545.0,3510108.0,6366365.0,0.551355,870080.0,2003830.0,375463.0,375473.0,1650683.0,213576.0,47.0,nan,nan,nan
simple_triad_stride_deg32_dist8_l2_ddr4_1x,simple_triad,stride,deg32_dist8,l2,ddr4_1x,0.003145,3144962223.0,3509888.0,9444332.0,0.371642,1939580.0,2003729.0,124032.0,373169.0,nan,nan,nan,2305619.0,249127.0,626.0
simple_triad_stride_deg32_dist8_l2_ddr4_2x,simple_triad,stride,deg32_dist8,l2,ddr4_2x,0.002103,2102790438.0,3510057.0,6314686.0,0.555859,1937197.0,2003828.0,114526.0,371673.0,nan,nan,nan,2617683.0,257137.0,424.0
simple_triad_stride_deg4_dist16_l1d_ddr4_1x,simple_triad,stride,deg4_dist16,l1d,ddr4_1x,0.002573,2573264826.0,3509934.0,7727523.0,0.454214,1089780.0,2003749.0,375403.0,375413.0,229222.0,174291.0,16.0,nan,nan,nan
simple_triad_stride_deg4_dist16_l1d_ddr4_2x,simple_triad,stride,deg4_dist16,l1d,ddr4_2x,0.001933,1933440957.0,3510089.0,5806129.0,0.604552,1006323.0,2003835.0,375405.0,375415.0,254547.0,188389.0,15.0,nan,nan,nan
simple_triad_stride_deg4_dist16_l2_ddr4_1x,simple_triad,stride,deg4_dist16,l2,ddr4_1x,0.002476,2476209645.0,3509939.0,7436066.0,0.472018,1912432.0,2003758.0,156733.0,370709.0,nan,nan,nan,537505.0,213966.0,436.0
simple_triad_stride_deg4_dist16_l2_ddr4_2x,simple_triad,stride,deg4_dist16,l2,ddr4_2x,0.001707,1706502789.0,3510106.0,5124633.0,0.684951,1943702.0,2003825.0,176849.0,372862.0,nan,nan,nan,660773.0,196003.0,31.0
simple_triad_stride_deg4_dist1_l1d_ddr4_1x,simple_triad,stride,deg4_dist1,l1d,ddr4_1x,0.002456,2455950591.0,3509957.0,7375228.0,0.475914,1975949.0,2003765.0,375386.0,375396.0,374212.0,1807.0,5.0,nan,nan,nan
simple_triad_stride_deg4_dist1_l1d_ddr4_2x,simple_triad,stride,deg4_dist1,l1d,ddr4_2x,0.001859,1858650822.0,3510089.0,5581534.0,0.628879,1871324.0,2003837.0,375385.0,375395.0,461325.0,22186.0,5.0,nan,nan,nan
simple_triad_stride_deg4_dist1_l2_ddr4_1x,simple_triad,stride,deg4_dist1,l2,ddr4_1x,0.002406,2406132459.0,3510034.0,7225623.0,0.485778,1958400.0,2003797.0,343709.0,375375.0,nan,nan,nan,800416.0,31656.0,5.0
simple_triad_stride_deg4_dist1_l2_ddr4_2x,simple_triad,stride,deg4_dist1,l2,ddr4_2x,0.001748,1747958292.0,3510138.0,5249124.0,0.668713,1950818.0,2003826.0,307396.0,375348.0,nan,nan,nan,1024454.0,67942.0,5.0
simple_triad_stride_deg4_dist32_l1d_ddr4_1x,simple_triad,stride,deg4_dist32,l1d,ddr4_1x,0.002816,2816391789.0,3509911.0,8457634.0,0.415001,1099029.0,2003747.0,375399.0,375409.0,200651.0,169517.0,18.0,nan,nan,nan
simple_triad_stride_deg4_dist32_l1d_ddr4_2x,simple_triad,stride,deg4_dist32,l1d,ddr4_2x,0.002025,2025429876.0,3510115.0,6082372.0,0.577099,1063634.0,2003825.0,375403.0,375413.0,212403.0,175869.0,18.0,nan,nan,nan
simple_triad_stride_deg4_dist32_l2_ddr4_1x,simple_triad,stride,deg4_dist32,l2,ddr4_1x,0.002662,2661677325.0,3509929.0,7993026.0,0.439126,1958096.0,2003758.0,186086.0,367692.0,nan,nan,nan,420916.0,181596.0,20.0
simple_triad_stride_deg4_dist32_l2_ddr4_2x,simple_triad,stride,deg4_dist32,l2,ddr4_2x,0.001987,1986743934.0,3510113.0,5966198.0,0.588336,1943160.0,2003834.0,190036.0,371656.0,nan,nan,nan,539370.0,181610.0,18.0
simple_triad_stride_deg4_dist4_l1d_ddr4_1x,simple_triad,stride,deg4_dist4,l1d,ddr4_1x,0.002524,2523890916.0,3509906.0,7579253.0,0.463096,1822480.0,2003729.0,375397.0,375407.0,356561.0,32182.0,14.0,nan,nan,nan
simple_triad_stride_deg4_dist4_l1d_ddr4_2x,simple_triad,stride,deg4_dist4,l1d,ddr4_2x,0.001908,1908459630.0,3510110.0,5731110.0,0.612469,1686673.0,2003836.0,375395.0,375405.0,402018.0,62544.0,11.0,nan,nan,nan
simple_triad_stride_deg4_dist4_l2_ddr4_1x,simple_triad,stride,deg4_dist4,l2,ddr4_1x,0.002364,2364466833.0,3510082.0,7100501.0,0.494345,1925586.0,2003826.0,301979.0,375368.0,nan,nan,nan,559192.0,73379.0,8.0
simple_triad_stride_deg4_dist4_l2_ddr4_2x,simple_triad,stride,deg4_dist4,l2,ddr4_2x,0.001647,1647158526.0,3510145.0,4946422.0,0.709637,1926717.0,2003830.0,264759.0,375367.0,nan,nan,nan,666886.0,110598.0,8.0
simple_triad_stride_deg4_dist8_l1d_ddr4_1x,simple_triad,stride,deg4_dist8,l1d,ddr4_1x,0.002635,2635236126.0,3509969.0,7913623.0,0.443537,1760110.0,2003756.0,375406.0,375416.0,305509.0,48205.0,17.0,nan,nan,nan
simple_triad_stride_deg4_dist8_l1d_ddr4_2x,simple_triad,stride,deg4_dist8,l1d,ddr4_2x,0.001897,1897043391.0,3510115.0,5696827.0,0.616156,1486640.0,2003826.0,375406.0,375416.0,353964.0,96685.0,16.0,nan,nan,nan
simple_triad_stride_deg4_dist8_l2_ddr4_1x,simple_triad,stride,deg4_dist8,l2,ddr4_1x,0.002461,2461327875.0,3509911.0,7391376.0,0.474868,1947098.0,2003753.0,258363.0,374650.0,nan,nan,nan,524313.0,116277.0,13.0
simple_triad_stride_deg4_dist8_l2_ddr4_2x,simple_triad,stride,deg4_dist8,l2,ddr4_2x,0.001625,1625446926.0,3510087.0,4881222.0,0.719104,1925735.0,2003836.0,235631.0,374368.0,nan,nan,nan,606221.0,138727.0,15.0
simple_triad_stride_deg8_dist16_l1d_ddr4_1x,simple_triad,stride,deg8_dist16,l1d,ddr4_1x,0.002871,2871143316.0,3509934.0,8622053.0,0.40709,859838.0,2003760.0,375415.0,375425.0,289972.0,215918.0,20.0,nan,nan,nan
simple_triad_stride_deg8_dist16_l1d_ddr4_2x,simple_triad,stride,deg8_dist16,l1d,ddr4_2x,0.002044,2043985635.0,3510086.0,6138095.0,0.571856,805949.0,2003836.0,375414.0,375424.0,348361.0,227631.0,19.0,nan,nan,nan
simple_triad_stride_deg8_dist16_l2_ddr4_1x,simple_triad,stride,deg8_dist16,l2,ddr4_1x,0.002445,2444633919.0,3509962.0,7341244.0,0.478118,1919646.0,2003753.0,143159.0,367497.0,nan,nan,nan,558351.0,224328.0,721.0
simple_triad_stride_deg8_dist16_l2_ddr4_2x,simple_triad,stride,deg8_dist16,l2,ddr4_2x,0.001655,1654866477.0,3510095.0,4969569.0,0.706321,1925037.0,2003825.0,123791.0,370242.0,nan,nan,nan,805295.0,246441.0,561.0
simple_triad_stride_deg8_dist1_l1d_ddr4_1x,simple_triad,stride,deg8_dist1,l1d,ddr4_1x,0.002524,2523568905.0,3509962.0,7578286.0,0.463163,1907951.0,2003758.0,375401.0,375411.0,358190.0,13730.0,14.0,nan,nan,nan
simple_triad_stride_deg8_dist1_l1d_ddr4_2x,simple_triad,stride,deg8_dist1,l1d,ddr4_2x,0.001936,1936408986.0,3510138.0,5815042.0,0.603634,1781796.0,2003832.0,375400.0,375410.0,383720.0,40709.0,14.0,nan,nan,nan
simple_triad_stride_deg8_dist1_l2_ddr4_1x,simple_triad,stride,deg8_dist1,l2,ddr4_1x,0.002396,2395631304.0,3510109.0,7194088.0,0.487918,1954969.0,2003830.0,325220.0,375329.0,nan,nan,nan,482860.0,50098.0,10.0
simple_triad_stride_deg8_dist1_l2_ddr4_2x,simple_triad,stride,deg8_dist1,l2,ddr4_2x,0.001673,1672784541.0,3510110.0,5023377.0,0.698759,1928578.0,2003814.0,276673.0,375286.0,nan,nan,nan,677156.0,98603.0,43.0
simple_triad_stride_deg8_dist32_l1d_ddr4_1x,simple_triad,stride,deg8_dist32,l1d,ddr4_1x,0.002942,2941899156.0,3509934.0,8834533.0,0.397299,1220914.0,2003756.0,375409.0,375419.0,166212.0,149533.0,25.0,nan,nan,nan
simple_triad_stride_deg8_dist32_l1d_ddr4_2x,simple_triad,stride,deg8_dist32,l1d,ddr4_2x,0.002172,2172443382.0,3510005.0,6523854.0,0.538029,1187719.0,2003740.0,375412.0,375422.0,209041.0,156193.0,25.0,nan,nan,nan
simple_triad_stride_deg8_dist32_l2_ddr4_1x,simple_triad,stride,deg8_dist32,l2,ddr4_1x,0.002591,2590760313.0,3509906.0,7780062.0,0.451143,1963186.0,2003756.0,182735.0,364300.0,nan,nan,nan,442049.0,181555.0,23.0
simple_triad_stride_deg8_dist32_l2_ddr4_2x,simple_triad,stride,deg8_dist32,l2,ddr4_2x,0.001989,1988722620.0,3510044.0,5972140.0,0.587739,1940035.0,2003821.0,187742.0,369360.0,nan,nan,nan,692126.0,181608.0,22.0
simple_triad_stride_deg8_dist4_l1d_ddr4_1x,simple_triad,stride,deg8_dist4,l1d,ddr4_1x,0.002668,2667705957.0,3509936.0,8011130.0,0.438135,1264441.0,2003764.0,375413.0,375423.0,360252.0,131413.0,17.0,nan,nan,nan
simple_triad_stride_deg8_dist4_l1d_ddr4_2x,simple_triad,stride,deg8_dist4,l1d,ddr4_2x,0.001939,1938527532.0,3510101.0,5821404.0,0.602968,1121184.0,2003842.0,375409.0,375419.0,411295.0,162563.0,17.0,nan,nan,nan
simple_triad_stride_deg8_dist4_l2_ddr4_1x,simple_triad,stride,deg8_dist4,l2,ddr4_1x,0.002427,2426640597.0,3509939.0,7287210.0,0.48166,1907535.0,2003760.0,223162.0,373562.0,nan,nan,nan,522260.0,150390.0,535.0
simple_triad_stride_deg8_dist4_l2_ddr4_2x,simple_triad,stride,deg8_dist4,l2,ddr4_2x,0.001588,1588193550.0,3510133.0,4769350.0,0.735981,1910430.0,2003830.0,196608.0,374476.0,nan,nan,nan,688308.0,177858.0,397.0
simple_triad_stride_deg8_dist8_l1d_ddr4_1x,simple_triad,stride,deg8_dist8,l1d,ddr4_1x,0.002785,2784959253.0,3509962.0,8363242.0,0.419691,819360.0,2003765.0,375417.0,375427.0,357885.0,224003.0,19.0,nan,nan,nan
simple_triad_stride_deg8_dist8_l1d_ddr4_2x,simple_triad,stride,deg8_dist8,l1d,ddr4_2x,0.001931,1931483916.0,3510106.0,5800252.0,0.605167,729001.0,2003833.0,375420.0,375430.0,415109.0,238892.0,20.0,nan,nan,nan
simple_triad_stride_deg8_dist8_l2_ddr4_1x,simple_triad,stride,deg8_dist8,l2,ddr4_1x,0.002456,2455658550.0,3509934.0,7374351.0,0.475968,1898519.0,2003760.0,151956.0,370154.0,nan,nan,nan,513350.0,218188.0,1478.0
simple_triad_stride_deg8_dist8_l2_ddr4_2x,simple_triad,stride,deg8_dist8,l2,ddr4_2x,0.001605,1605469923.0,3510110.0,4821231.0,0.728056,1912705.0,2003838.0,132425.0,371176.0,nan,nan,nan,720013.0,238741.0,1051.0
spmv_stride_deg16_dist16_l1d_ddr4_1x,spmv,stride,deg16_dist16,l1d,ddr4_1x,0.007068,7068245679.0,11279576.0,21225963.0,0.532535,2618710.0,4826560.0,542208.0,1927477.0,1961311.0,13631.0,229594.0,nan,nan,nan
spmv_stride_deg16_dist16_l1d_ddr4_2x,spmv,stride,deg16_dist16,l1d,ddr4_2x,0.006467,6467442750.0,11279576.0,19421750.0,0.582006,2624870.0,4826742.0,542232.0,1929209.0,1964941.0,13591.0,231353.0,nan,nan,nan
spmv_stride_deg16_dist16_l2_ddr4_1x,spmv,stride,deg16_dist16,l2,ddr4_1x,0.007216,7215912198.0,11279576.0,21669406.0,0.521637,2663696.0,4826918.0,394532.0,1686767.0,nan,nan,nan,1971322.0,144333.0,6032.0
spmv_stride_deg16_dist16_l2_ddr4_2x,spmv,stride,deg16_dist16,l2,ddr4_2x,0.00655,6550426350.0,11279581.0,19670950.0,0.574633,2670954.0,4827204.0,394575.0,1686816.0,nan,nan,nan,1971560.0,144333.0,6029.0
spmv_stride_deg16_dist1_l1d_ddr4_1x,spmv,stride,deg16_dist1,l1d,ddr4_1x,0.006776,6775943940.0,11279576.0,20348180.0,0.555508,1672898.0,4827058.0,536650.0,1845559.0,2683018.0,164995.0,147652.0,nan,nan,nan
spmv_stride_deg16_dist1_l1d_ddr4_2x,spmv,stride,deg16_dist1,l1d,ddr4_2x,0.006297,6296816880.0,11279576.0,18909360.0,0.597776,1672189.0,4827268.0,536665.0,1846733.0,2694697.0,165105.0,148746.0,nan,nan,nan
spmv_stride_deg16_dist1_l2_ddr4_1x,spmv,stride,deg16_dist1,l2,ddr4_1x,0.007106,7105527693.0,11279581.0,21337921.0,0.529741,2173894.0,4827513.0,343582.0,1687026.0,nan,nan,nan,2718433.0,192569.0,6022.0
spmv_stride_deg16_dist1_l2_ddr4_2x,spmv,stride,deg16_dist1,l2,ddr4_2x,0.006561,6560869230.0,11279581.0,19702310.0,0.573718,2182311.0,4827484.0,343628.0,1687021.0,nan,nan,nan,2718621.0,192566.0,6023.0
spmv_stride_deg16_dist32_l1d_ddr4_1x,spmv,stride,deg16_dist32,l1d,ddr4_1x,0.007756,7756212024.0,11279581.0,23291928.0,0.4853,3163663.0,4825764.0,538958.0,1840718.0,1163279.0,15.0,147129.0,nan,nan,nan
spmv_stride_deg16_dist32_l1d_ddr4_2x,spmv,stride,deg16_dist32,l1d,ddr4_2x,0.006886,6886325448.0,11279576.0,20679656.0,0.546603,3155556.0,4825934.0,538966.0,1841228.0,1167047.0,18.0,147605.0,nan,nan,nan
spmv_stride_deg16_dist32_l2_ddr4_1x,spmv,stride,deg16_dist32,l2,ddr4_1x,0.007842,7841682135.0,11279576.0,23548595.0,0.48001,3169617.0,4826109.0,441638.0,1686589.0,nan,nan,nan,1172642.0,95181.0,3718.0
spmv_stride_deg16_dist32_l2_ddr4_2x,spmv,stride,deg16_dist32,l2,ddr4_2x,0.006926,6925609125.0,11279576.0,20797625.0,0.543503,3166067.0,4826391.0,441637.0,1686636.0,nan,nan,nan,1172831.0,95181.0,3727.0
spmv_stride_deg16_dist4_l1d_ddr4_1x,spmv,stride,deg16_dist4,l1d,ddr4_1x,0.00684,6839852967.0,11279581.0,20540099.0,0.550317,1897888.0,4827015.0,539410.0,1872731.0,2536518.0,122666.0,174196.0,nan,nan,nan
spmv_stride_deg16_dist4_l1d_ddr4_2x,spmv,stride,deg16_dist4,l1d,ddr4_2x,0.006376,6376174110.0,11279576.0,19147670.0,0.590337,1899797.0,4827319.0,539473.0,1874152.0,2547857.0,122626.0,175599.0,nan,nan,nan
spmv_stride_deg16_dist4_l2_ddr4_1x,spmv,stride,deg16_dist4,l2,ddr4_1x,0.007176,7175747070.0,11279576.0,21548790.0,0.524557,2276751.0,4827505.0,355790.0,1686981.0,nan,nan,nan,2568842.0,181827.0,7113.0
spmv_stride_deg16_dist4_l2_ddr4_2x,spmv,stride,deg16_dist4,l2,ddr4_2x,0.006632,6631542819.0,11279581.0,19914543.0,0.567604,2286934.0,4827898.0,355834.0,1687024.0,nan,nan,nan,2569053.0,181832.0,7111.0
spmv_stride_deg16_dist8_l1d_ddr4_1x,spmv,stride,deg16_dist8,l1d,ddr4_1x,0.006967,6967312380.0,11279576.0,20922860.0,0.54025,2183214.0,4827163.0,542228.0,1906039.0,2355596.0,68942.0,207353.0,nan,nan,nan
spmv_stride_deg16_dist8_l1d_ddr4_2x,spmv,stride,deg16_dist8,l1d,ddr4_2x,0.006467,6467349843.0,11279581.0,19421471.0,0.582014,2195405.0,4827494.0,542283.0,1908307.0,2362034.0,69063.0,209570.0,nan,nan,nan
spmv_stride_deg16_dist8_l2_ddr4_1x,spmv,stride,deg16_dist8,l2,ddr4_1x,0.007197,7197463665.0,11279576.0,21614005.0,0.522974,2402454.0,4827360.0,369370.0,1686941.0,nan,nan,nan,2370606.0,168915.0,7183.0
spmv_stride_deg16_dist8_l2_ddr4_2x,spmv,stride,deg16_dist8,l2,ddr4_2x,0.006653,6652861812.0,11279581.0,19978564.0,0.565785,2414592.0,4827720.0,369457.0,1686981.0,nan,nan,nan,2370824.0,168915.0,7183.0
spmv_stride_deg1_dist16_l1d_ddr4_1x,spmv,stride,deg1_dist16,l1d,ddr4_1x,0.007535,7534929861.0,11279581.0,22627417.0,0.499552,2516016.0,4827091.0,533298.0,1791900.0,146635.0,48030.0,98604.0,nan,nan,nan
spmv_stride_deg1_dist16_l1d_ddr4_2x,spmv,stride,deg1_dist16,l1d,ddr4_2x,0.007011,7011040275.0,11279581.0,21054175.0,0.53688,2505754.0,4827047.0,533311.0,1792304.0,146635.0,47629.0,99005.0,nan,nan,nan
spmv_stride_deg1_dist16_l2_ddr4_1x,spmv,stride,deg1_dist16,l2,ddr4_1x,0.007649,7649211798.0,11279581.0,22970606.0,0.492089,2665936.0,4827094.0,386622.0,1686846.0,nan,nan,nan,146629.0,144333.0,2293.0
spmv_stride_deg1_dist16_l2_ddr4_2x,spmv,stride,deg1_dist16,l2,ddr4_2x,0.007124,7124421447.0,11279576.0,21394659.0,0.528336,2645641.0,4827067.0,386618.0,1686806.0,nan,nan,nan,146629.0,144333.0,2293.0
spmv_stride_deg1_dist1_l1d_ddr4_1x,spmv,stride,deg1_dist1,l1d,ddr4_1x,0.007431,7431352875.0,11279576.0,22316375.0,0.506515,1687436.0,4827805.0,524095.0,1690644.0,193388.0,170154.0,2984.0,nan,nan,nan
spmv_stride_deg1_dist1_l1d_ddr4_2x,spmv,stride,deg1_dist1,l1d,ddr4_2x,0.006954,6953914125.0,11279576.0,20882625.0,0.541291,1677784.0,4827955.0,524193.0,1690765.0,193391.0,168201.0,2981.0,nan,nan,nan
spmv_stride_deg1_dist1_l2_ddr4_1x,spmv,stride,deg1_dist1,l2,ddr4_1x,0.007634,7633767258.0,11279581.0,22924226.0,0.493084,2197569.0,4827644.0,346039.0,1687013.0,nan,nan,nan,193386.0,178081.0,8.0
spmv_stride_deg1_dist1_l2_ddr4_2x,spmv,stride,deg1_dist1,l2,ddr4_2x,0.007212,7211764350.0,11279581.0,21656950.0,0.521938,2200550.0,4827714.0,343853.0,1687107.0,nan,nan,nan,193386.0,180354.0,8.0
spmv_stride_deg1_dist32_l1d_ddr4_1x,spmv,stride,deg1_dist32,l1d,ddr4_1x,0.007607,7607368350.0,11279576.0,22844950.0,0.494795,3168563.0,4825848.0,533877.0,1787682.0,96722.0,74.0,96647.0,nan,nan,nan
spmv_stride_deg1_dist32_l1d_ddr4_2x,spmv,stride,deg1_dist32,l1d,ddr4_2x,0.007106,7106200020.0,11279576.0,21339940.0,0.529691,3188835.0,4826120.0,533928.0,1787690.0,96729.0,76.0,96644.0,nan,nan,nan
spmv_stride_deg1_dist32_l2_ddr4_1x,spmv,stride,deg1_dist32,l2,ddr4_1x,0.007597,7597494900.0,11279581.0,22815300.0,0.495438,3177789.0,4826116.0,437217.0,1686618.0,nan,nan,nan,96709.0,95181.0,1526.0
spmv_stride_deg1_dist32_l2_ddr4_2x,spmv,stride,deg1_dist32,l2,ddr4_2x,0.007078,7077724857.0,11279581.0,21254429.0,0.531822,3189130.0,4826234.0,437203.0,1686598.0,nan,nan,nan,96709.0,95181.0,1526.0
spmv_stride_deg1_dist4_l1d_ddr4_1x,spmv,stride,deg1_dist4,l1d,ddr4_1x,0.007422,7421943294.0,11279576.0,22288118.0,0.507157,1715814.0,4827669.0,527346.0,1692699.0,184038.0,181072.0,2961.0,nan,nan,nan
spmv_stride_deg1_dist4_l1d_ddr4_2x,spmv,stride,deg1_dist4,l1d,ddr4_2x,0.006962,6962345352.0,11279576.0,20907944.0,0.540635,1708270.0,4828293.0,527381.0,1692808.0,184045.0,181057.0,2976.0,nan,nan,nan
spmv_stride_deg1_dist4_l2_ddr4_1x,spmv,stride,deg1_dist4,l2,ddr4_1x,0.007651,7651127880.0,11279581.0,22976360.0,0.491965,2279342.0,4827666.0,343494.0,1687000.0,nan,nan,nan,184038.0,183175.0,853.0
