run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
bfs_imp_pt32_l1d_ddr4_2x,bfs,imp,pt32,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: pt32
bfs_imp_ipd8_l1d_ddr4_2x,bfs,imp,ipd8,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: ipd8
bfs_imp_thr1_l1d_ddr4_2x,bfs,imp,thr1,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: thr1
bfs_imp_pt8_l1d_ddr4_2x,bfs,imp,pt8,l1d,ddr4_2x,0.020729,0.49364,6021336.0,11419256.0,2121377.0,5950268.0,4954829.0,321357.0,2254893.0,,,,stage1,0.025176,1.2145303680833615,4954829.0,321357.0,2254893.0,0.06485733412797899,0.4550899738416805,0.5272966995397949,0.35651789129498035,stage1: pt8
bfs_imp_sthr2_l1d_ddr4_2x,bfs,imp,sthr2,l1d,ddr4_2x,0.020735,0.49351,6027232.0,11418650.0,2121301.0,5950923.0,4956886.0,321409.0,2255448.0,,,,stage1,0.025176,1.2141789245237522,4956886.0,321409.0,2255448.0,0.06484091020047666,0.4550130868452492,0.5278410319959015,0.3564658793266187,stage1: sthr2
bfs_imp_sthr8_l1d_ddr4_2x,bfs,imp,sthr8,l1d,ddr4_2x,0.020737,0.493458,6016105.0,11419323.0,2121149.0,5949118.0,4956125.0,321644.0,2253706.0,,,,stage1,0.025176,1.2140618218643007,4956125.0,321644.0,2253706.0,0.0648982824283084,0.45473146863729225,0.5268355225611886,0.35654848332139316,stage1: sthr8
bfs_imp_sdist2_l1d_ddr4_2x,bfs,imp,sdist2,l1d,ddr4_2x,0.021552,0.474787,6587143.0,11426245.0,1929813.0,5434178.0,4473156.0,201698.0,1766786.0,,,,stage1,0.025176,1.1681514476614698,4473156.0,201698.0,1766786.0,0.04509075918657878,0.3949752702566152,0.5764923647269947,0.3551250989570088,stage1: sdist2
bfs_imp_stage2_s2_l1d_ddr4_2x,bfs,imp,s2,l1d,ddr4_2x,0.021552,0.474787,6587143.0,11426245.0,1929813.0,5434178.0,4473156.0,201698.0,1766786.0,,,,stage2,0.025176,1.1681514476614698,4473156.0,201698.0,1766786.0,0.04509075918657878,0.3949752702566152,0.5764923647269947,0.3551250989570088,stage2: s2
bfs_imp_stage2_s2_sth8_l1d_ddr4_2x,bfs,imp,s2_sth8,l1d,ddr4_2x,0.021558,0.474676,6588572.0,11427668.0,1928773.0,5432996.0,4471888.0,201784.0,1765712.0,,,,stage2,0.025176,1.167826328973003,4471888.0,201784.0,1765712.0,0.04512277588347472,0.3948470981384149,0.5765456259317299,0.35501093687534463,stage2: s2_sth8
bfs_imp_stage2_s2_sth2_l1d_ddr4_2x,bfs,imp,s2_sth2,l1d,ddr4_2x,0.021561,0.474603,6584914.0,11426853.0,1929584.0,5432259.0,4470594.0,201947.0,1764896.0,,,,stage2,0.025176,1.1676638374843467,4470594.0,201947.0,1764896.0,0.04517229701466964,0.3947788593641024,0.5762666238902346,0.35520839488691536,stage2: s2_sth2
bfs_imp_stage2_cons_s2_sth8_pt8_l1d_ddr4_2x,bfs,imp,cons_s2_sth8_pt8,l1d,ddr4_2x,0.021569,0.47443,6585664.0,11427527.0,1929243.0,5433421.0,4470793.0,202193.0,1766002.0,,,,stage2,0.025176,1.1672307478325374,4470793.0,202193.0,1766002.0,0.04522531014072895,0.3950086707212792,0.5762982664578259,0.35506966973477666,stage2: cons_s2_sth8_pt8
bfs_nopf_ddr4_2x,bfs,none,none,l1d,ddr4_2x,0.025176,,,,,,,,,,,,baseline,0.025176,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
