run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,default_simSeconds,speedup_vs_imp_default,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_coverage_l1d,pf_unused_ratio
merge_imp_ipd8_l1d_ddr4_2x,merge,imp,ipd8,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_ipd8_l2_ddr4_1x,merge,imp,ipd8,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_ipd8_l2_ddr4_2x,merge,imp,ipd8,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_pt32_l1d_ddr4_1x,merge,imp,pt32,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_pt32_l1d_ddr4_2x,merge,imp,pt32,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_pt32_l2_ddr4_1x,merge,imp,pt32,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_pt32_l2_ddr4_2x,merge,imp,pt32,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_pt64_l1d_ddr4_1x,merge,imp,pt64,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_pt64_l1d_ddr4_2x,merge,imp,pt64,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_pt64_l2_ddr4_1x,merge,imp,pt64,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_pt64_l2_ddr4_2x,merge,imp,pt64,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_pt8_l1d_ddr4_1x,merge,imp,pt8,l1d,ddr4_1x,0.010354,10354243059.0,37919508.0,31093823.0,1.21952,869752.0,11018382.0,72496.0,205531.0,279644.0,49464.0,1702.0,,,,0.010348,0.9994205138110874,0.07893645364627946,0.352725379626431,279644.0,49464.0,1702.0,0.1768820357311439,0.05687138402671106,0.006086309736665189
merge_imp_pt8_l1d_ddr4_2x,merge,imp,pt8,l1d,ddr4_2x,0.010351,10351137834.0,37919489.0,31084498.0,1.219886,863967.0,11016810.0,72493.0,205528.0,272963.0,49846.0,1695.0,,,,0.010338,0.9987440826973238,0.07842261053789618,0.35271593164921566,272963.0,49846.0,1695.0,0.1826108300392361,0.057694333232635044,0.006209632807376824
merge_imp_pt8_l2_ddr4_1x,merge,imp,pt8,l2,ddr4_1x,0.010654,10653998337.0,37919573.0,31993989.0,1.185211,915038.0,11146451.0,30837.0,201493.0,,,,104346.0,41403.0,159.0,0.010657,1.000281584381453,0.08209231799431048,0.15304253745787694,104346.0,41403.0,159.0,0.3967856937496406,0.04524730120497728,0.0015237766660916566
merge_imp_pt8_l2_ddr4_2x,merge,imp,pt8,l2,ddr4_2x,0.010559,10558705725.0,37919536.0,31707825.0,1.195906,910871.0,11144224.0,30578.0,201499.0,,,,103293.0,41676.0,162.0,0.010555,0.9996211762477507,0.08173480719698384,0.1517526141568941,103293.0,41676.0,162.0,0.4034736138944556,0.04575400907483058,0.0015683540995033544
merge_imp_sdist16_l1d_ddr4_1x,merge,imp,sdist16,l1d,ddr4_1x,0.010037,10037417868.0,37919489.0,30142396.0,1.258013,776026.0,10971648.0,73528.0,211815.0,217822.0,74992.0,5608.0,,,,0.010348,1.0309853541894987,0.07073012185589622,0.3471331114415882,217822.0,74992.0,5608.0,0.34428111026434427,0.0966359374557038,0.025745792436025747
merge_imp_sdist16_l1d_ddr4_2x,merge,imp,sdist16,l1d,ddr4_2x,0.009995,9994958703.0,37918834.0,30014891.0,1.263335,767808.0,10970706.0,73495.0,211658.0,213024.0,76012.0,5513.0,,,,0.010338,1.0343171585792896,0.06998710930727703,0.34723468992431183,213024.0,76012.0,5513.0,0.3568236442842121,0.09899870801033592,0.02587971308397176
merge_imp_sdist16_l2_ddr4_1x,merge,imp,sdist16,l2,ddr4_1x,0.010353,10353499137.0,37919539.0,31091589.0,1.219609,865516.0,11117479.0,19246.0,201370.0,,,,99914.0,52918.0,300.0,0.010657,1.0293634695257414,0.07785182234209752,0.09557530913244276,99914.0,52918.0,300.0,0.5296354865184059,0.06114040641651916,0.0030025822207098104
merge_imp_sdist16_l2_ddr4_2x,merge,imp,sdist16,l2,ddr4_2x,0.010224,10223847585.0,37919467.0,30702245.0,1.235073,866082.0,11117254.0,15815.0,201421.0,,,,98998.0,56402.0,298.0,0.010555,1.0323748043818466,0.07790430982327111,0.07851713575049275,98998.0,56402.0,298.0,0.5697286813875028,0.06512316385746385,0.0030101618214509384
merge_imp_sdist2_l1d_ddr4_1x,merge,imp,sdist2,l1d,ddr4_1x,0.010594,10593793602.0,37919489.0,31813194.0,1.191944,913154.0,11058707.0,72319.0,203844.0,283292.0,38802.0,942.0,,,,0.010348,0.9767793090428545,0.08257330626446654,0.3547762014089205,283292.0,38802.0,942.0,0.13696821653982463,0.04249228498150367,0.003325190969035483
merge_imp_sdist2_l1d_ddr4_2x,merge,imp,sdist2,l1d,ddr4_2x,0.010602,10601639082.0,37919539.0,31836754.0,1.191063,910794.0,11056515.0,72324.0,203865.0,284127.0,38678.0,948.0,,,,0.010338,0.9750990379173741,0.0823762279524787,0.35476418217938344,284127.0,38678.0,948.0,0.13612926613802984,0.0424662437389794,0.0033365361264504957
merge_imp_sdist2_l2_ddr4_1x,merge,imp,sdist2,l2,ddr4_1x,0.010846,10846371771.0,37919536.0,32571687.0,1.164188,950903.0,11170780.0,44385.0,201480.0,,,,83098.0,27800.0,79.0,0.010657,0.9825742209109349,0.08512413636290393,0.22029481834425252,83098.0,27800.0,79.0,0.33454475438638714,0.0292353689072387,0.0009506847336879348
merge_imp_sdist2_l2_ddr4_2x,merge,imp,sdist2,l2,ddr4_2x,0.010782,10782208665.0,37919489.0,32379005.0,1.171115,946612.0,11167146.0,44653.0,201481.0,,,,83727.0,27532.0,76.0,0.010555,0.9789463921350399,0.08476758520037259,0.22162387520411353,83727.0,27532.0,76.0,0.3288306042256381,0.029084778135075404,0.0009077119686600499
merge_imp_sdist8_l1d_ddr4_1x,merge,imp,sdist8,l1d,ddr4_1x,0.010159,10159437060.0,37919492.0,30508820.0,1.242904,803007.0,10989127.0,73064.0,208488.0,239282.0,66653.0,3555.0,,,,0.010348,1.0186041933261147,0.07307286556975819,0.350447028126319,239282.0,66653.0,3555.0,0.278554174572262,0.08300425774619648,0.01485694703320768
merge_imp_sdist8_l1d_ddr4_2x,merge,imp,sdist8,l1d,ddr4_2x,0.010136,10135960227.0,37919492.0,30438319.0,1.245783,789419.0,10989085.0,73048.0,208447.0,220973.0,69022.0,3523.0,,,,0.010338,1.019928966061563,0.07183664518019471,0.3504392003722769,220973.0,69022.0,3523.0,0.3123549030877075,0.08743392292306114,0.01594312427310124
merge_imp_sdist8_l2_ddr4_1x,merge,imp,sdist8,l2,ddr4_1x,0.010492,10492157007.0,37919564.0,31507979.0,1.203492,889988.0,11128384.0,22581.0,201519.0,,,,113643.0,49707.0,240.0,0.010657,1.0157262676324819,0.07997459469407238,0.11205395024786745,113643.0,49707.0,240.0,0.4373960560703255,0.055851314849188975,0.002111876666402682
merge_imp_sdist8_l2_ddr4_2x,merge,imp,sdist8,l2,ddr4_2x,0.010384,10383627312.0,37919492.0,31182064.0,1.216069,887571.0,11127357.0,21159.0,201542.0,,,,108292.0,51154.0,227.0,0.010555,1.0164676425269648,0.07976476354627608,0.1049855613222058,108292.0,51154.0,227.0,0.4723709969342149,0.05763369916322187,0.002096184390352011
merge_imp_sthr2_l1d_ddr4_1x,merge,imp,sthr2,l1d,ddr4_1x,0.01034,10339764885.0,37919467.0,31050345.0,1.221227,868228.0,11017889.0,72566.0,205661.0,279785.0,49828.0,1813.0,,,,0.010348,1.0007736943907155,0.0788016651828676,0.35284278497138494,279785.0,49828.0,1813.0,0.17809389352538557,0.057390455041763225,0.006479975695623425
merge_imp_sthr2_l1d_ddr4_2x,merge,imp,sthr2,l1d,ddr4_2x,0.010338,10338286032.0,37919564.0,31045904.0,1.221404,863724.0,11016417.0,72596.0,205648.0,269527.0,50174.0,1816.0,,,,0.010338,1.0,0.07840335019997881,0.3530109702015094,269527.0,50174.0,1816.0,0.1861557469196036,0.058090315887945686,0.006737729429704631
merge_imp_sthr2_l2_ddr4_1x,merge,imp,sthr2,l2,ddr4_1x,0.010657,10656624708.0,37919489.0,32001876.0,1.184916,915001.0,11146048.0,30940.0,201507.0,,,,105069.0,41296.0,158.0,0.010657,1.0,0.08209196658761922,0.15354305309492972,105069.0,41296.0,158.0,0.3930369566665715,0.04513219111235944,0.0015037737106092187
merge_imp_sthr2_l2_ddr4_2x,merge,imp,sthr2,l2,ddr4_2x,0.01056,10559586510.0,37919517.0,31710470.0,1.195806,910935.0,11144246.0,30407.0,201512.0,,,,103187.0,41838.0,168.0,0.010555,0.9995265151515151,0.08174038871719091,0.1508942395490095,103187.0,41838.0,168.0,0.405458051886381,0.045928633766404846,0.0016281120683807068
merge_imp_sthr8_l1d_ddr4_1x,merge,imp,sthr8,l1d,ddr4_1x,0.010348,10347738570.0,37919573.0,31074290.0,1.220289,869457.0,11017964.0,72534.0,205606.0,276805.0,49732.0,1759.0,,,,0.010348,1.0,0.0789126738842131,0.3527815336128323,276805.0,49732.0,1759.0,0.17966438467513232,0.05719891840539555,0.006354653998302054
merge_imp_sthr8_l1d_ddr4_2x,merge,imp,sthr8,l1d,ddr4_2x,0.010338,10338160491.0,37919464.0,31045527.0,1.221416,864362.0,11016357.0,72560.0,205648.0,269808.0,50092.0,1777.0,,,,0.010338,1.0,0.07846169110169542,0.3528359137944449,269808.0,50092.0,1777.0,0.1856579493565795,0.057952570797883296,0.006586164976575936
merge_imp_sthr8_l2_ddr4_1x,merge,imp,sthr8,l2,ddr4_1x,0.010649,10648919421.0,37919517.0,31978737.0,1.185774,915564.0,11144231.0,31104.0,201565.0,,,,105510.0,41137.0,147.0,0.010657,1.0007512442482862,0.08215587060246687,0.1543125046511051,105510.0,41137.0,147.0,0.3898872144820396,0.0449307749103285,0.001393232868922377
merge_imp_sthr8_l2_ddr4_2x,merge,imp,sthr8,l2,ddr4_2x,0.010551,10550911860.0,37919564.0,31684420.0,1.19679,911070.0,11142351.0,30494.0,201568.0,,,,103023.0,41752.0,147.0,0.010555,1.0003791109847409,0.08176640638945946,0.15128393395777107,103023.0,41752.0,147.0,0.4052687264009008,0.04582743367688542,0.0014268658454908128
merge_imp_thr1_l1d_ddr4_1x,merge,imp,thr1,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_thr1_l1d_ddr4_2x,merge,imp,thr1,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_thr1_l2_ddr4_1x,merge,imp,thr1,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_thr1_l2_ddr4_2x,merge,imp,thr1,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_thr3_l1d_ddr4_1x,merge,imp,thr3,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_thr3_l1d_ddr4_2x,merge,imp,thr3,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_thr3_l2_ddr4_1x,merge,imp,thr3,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_thr3_l2_ddr4_2x,merge,imp,thr3,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_thr4_l1d_ddr4_1x,merge,imp,thr4,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_thr4_l1d_ddr4_2x,merge,imp,thr4,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_thr4_l2_ddr4_1x,merge,imp,thr4,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_thr4_l2_ddr4_2x,merge,imp,thr4,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
quick_imp_addrlen16_l1d_ddr4_1x,quick,imp,addrlen16,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_addrlen16_l1d_ddr4_2x,quick,imp,addrlen16,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_addrlen16_l2_ddr4_1x,quick,imp,addrlen16,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_addrlen16_l2_ddr4_2x,quick,imp,addrlen16,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_addrlen2_l1d_ddr4_1x,quick,imp,addrlen2,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_addrlen2_l1d_ddr4_2x,quick,imp,addrlen2,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_addrlen2_l2_ddr4_1x,quick,imp,addrlen2,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_addrlen2_l2_ddr4_2x,quick,imp,addrlen2,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_addrlen8_l1d_ddr4_1x,quick,imp,addrlen8,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_addrlen8_l1d_ddr4_2x,quick,imp,addrlen8,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_addrlen8_l2_ddr4_1x,quick,imp,addrlen8,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_addrlen8_l2_ddr4_2x,quick,imp,addrlen8,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_default_l1d_ddr4_1x,quick,imp,default,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_default_l1d_ddr4_2x,quick,imp,default,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_default_l2_ddr4_1x,quick,imp,default,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_default_l2_ddr4_2x,quick,imp,default,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_dist32_l1d_ddr4_1x,quick,imp,dist32,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_dist32_l1d_ddr4_2x,quick,imp,dist32,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_dist32_l2_ddr4_1x,quick,imp,dist32,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_dist32_l2_ddr4_2x,quick,imp,dist32,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_dist4_l1d_ddr4_1x,quick,imp,dist4,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_dist4_l1d_ddr4_2x,quick,imp,dist4,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_dist4_l2_ddr4_1x,quick,imp,dist4,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_dist4_l2_ddr4_2x,quick,imp,dist4,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_dist64_l1d_ddr4_1x,quick,imp,dist64,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_dist64_l1d_ddr4_2x,quick,imp,dist64,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_dist64_l2_ddr4_1x,quick,imp,dist64,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_dist64_l2_ddr4_2x,quick,imp,dist64,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
