run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,imp_default_simSeconds,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,speedup_vs_imp_default,speedup_vs_stage1_best,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,pf_coverage_l1d
matmult_imp_stage2_s2_sth2_l1d_ddr4_2x,matmult,imp,s2_sth2,l1d,ddr4_2x,0.001296,1296257445.0,7397871.0,3892665.0,1.900467,1155958.0,2139754.0,5343.0,1085459.0,64152.0,3592.0,6763.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,0.9729938271604938,0.9436728395061728,0.5402293908552105,0.004922341608480836,64152.0,3592.0,6763.0,0.05599201895498192,0.10542149894001746,0.00310737933385123
matmult_imp_stage2_s2_sth2_l2_ddr4_1x,matmult,imp,s2_sth2,l2,ddr4_1x,0.001251,1251196218.0,7397876.0,3757346.0,1.968912,1159619.0,2139308.0,3402.0,1078491.0,,,,5038.0,2004.0,3.0,0.001238,sdist16,0.001225,1.010612244897959,0.9896083133493205,0.9792166266986411,0.542053318175784,0.0031544074081285797,5038.0,2004.0,3.0,0.3977768955934895,0.0005954743946010321,0.001728153816037854
matmult_imp_stage2_s2_sth2_l2_ddr4_2x,matmult,imp,s2_sth2,l2,ddr4_2x,0.001244,1244368386.0,7397871.0,3736842.0,1.979714,1157578.0,2139679.0,3370.0,1078011.0,,,,4949.0,2004.0,3.0,0.00123,sdist16,0.001214,1.013179571663921,0.9887459807073954,0.9758842443729903,0.541005449882903,0.0031261276554691926,4949.0,2004.0,3.0,0.4049302889472621,0.0006061830672863204,0.0017312008348465502
matmult_imp_stage2_s2_sth8_l1d_ddr4_1x,matmult,imp,s2_sth8,l1d,ddr4_1x,0.001273,1273126266.0,7397871.0,3823202.0,1.934996,1152901.0,2139077.0,5469.0,1085366.0,59042.0,3625.0,7203.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,0.9756480754124116,0.9489395129615082,0.5389712478793424,0.005038853253188326,59042.0,3625.0,7203.0,0.06139697164730192,0.12199789980014226,0.00314424222027737
matmult_imp_stage2_s2_sth8_l1d_ddr4_2x,matmult,imp,s2_sth8,l1d,ddr4_2x,0.001283,1283142906.0,7397876.0,3853282.0,1.919892,1154531.0,2137814.0,5350.0,1084018.0,64569.0,3719.0,6783.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,0.9828526890101325,0.9532346063912703,0.5400521280148788,0.004935342402063434,64569.0,3719.0,6783.0,0.05759729901345847,0.1050504111880314,0.0032212214310399635
matmult_imp_stage2_s2_sth8_l2_ddr4_1x,matmult,imp,s2_sth8,l2,ddr4_1x,0.001258,1258172235.0,7397876.0,3778295.0,1.957996,1158876.0,2139320.0,3531.0,1078165.0,,,,5187.0,1886.0,3.0,0.001238,sdist16,0.001225,1.010612244897959,0.9841017488076311,0.9737678855325914,0.541702971037526,0.0032750089272050196,5187.0,1886.0,3.0,0.36360131096973203,0.000578368999421631,0.0016274390012391317
matmult_imp_stage2_s2_sth8_l2_ddr4_2x,matmult,imp,s2_sth8,l2,ddr4_2x,0.001248,1248375375.0,7397871.0,3748875.0,1.97336,1160146.0,2139733.0,3361.0,1078396.0,,,,4881.0,2016.0,3.0,0.00123,sdist16,0.001214,1.013179571663921,0.9855769230769231,0.9727564102564102,0.5421919463783565,0.003116665863003943,4881.0,2016.0,3.0,0.4130301167793485,0.0006146281499692685,0.0017377123224145926
matmult_imp_stage2_s8_dist32_addr8_l1d_ddr4_1x,matmult,imp,s8_dist32_addr8,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,36362.0,3741.0,5124.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.017199017199017,0.9893529893529893,0.5377914005418447,0.0050494972673961,36362.0,3741.0,5124.0,0.10288212969583631,0.1409163412353556,0.0032532330144451893
matmult_imp_stage2_s8_dist32_addr8_l1d_ddr4_2x,matmult,imp,s8_dist32_addr8,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,37537.0,4166.0,5903.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0268729641693812,0.995928338762215,0.537953431429813,0.00494599796552834,37537.0,4166.0,5903.0,0.1109838292884354,0.15725817193702213,0.003618650206990961
matmult_imp_stage2_s8_dist32_addr8_l2_ddr4_1x,matmult,imp,s8_dist32_addr8,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,,,,6188.0,3186.0,13.0,0.001238,sdist16,0.001225,1.010612244897959,0.9991928974979821,0.9887005649717513,0.5418273390778833,0.002052371170352372,6188.0,3186.0,13.0,0.5148674854557207,0.0021008403361344537,0.0027487554677456927
matmult_imp_stage2_s8_dist32_addr8_l2_ddr4_2x,matmult,imp,s8_dist32_addr8,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,,,,6699.0,3173.0,9.0,0.00123,sdist16,0.001214,1.013179571663921,1.006546644844517,0.9934533551554828,0.5414361773020293,0.0020624508636396966,6699.0,3173.0,9.0,0.47365278399761157,0.0013434841021047917,0.002740544775042991
matmult_imp_stage2_s8_dist8_addr8_l1d_ddr4_1x,matmult,imp,s8_dist8_addr8,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,36362.0,3741.0,5124.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.017199017199017,0.9893529893529893,0.5377914005418447,0.0050494972673961,36362.0,3741.0,5124.0,0.10288212969583631,0.1409163412353556,0.0032532330144451893
matmult_imp_stage2_s8_dist8_addr8_l1d_ddr4_2x,matmult,imp,s8_dist8_addr8,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,37537.0,4166.0,5903.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0268729641693812,0.995928338762215,0.537953431429813,0.00494599796552834,37537.0,4166.0,5903.0,0.1109838292884354,0.15725817193702213,0.003618650206990961
matmult_imp_stage2_s8_dist8_addr8_l2_ddr4_1x,matmult,imp,s8_dist8_addr8,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,,,,6188.0,3186.0,13.0,0.001238,sdist16,0.001225,1.010612244897959,0.9991928974979821,0.9887005649717513,0.5418273390778833,0.002052371170352372,6188.0,3186.0,13.0,0.5148674854557207,0.0021008403361344537,0.0027487554677456927
matmult_imp_stage2_s8_dist8_addr8_l2_ddr4_2x,matmult,imp,s8_dist8_addr8,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,,,,6699.0,3173.0,9.0,0.00123,sdist16,0.001214,1.013179571663921,1.006546644844517,0.9934533551554828,0.5414361773020293,0.0020624508636396966,6699.0,3173.0,9.0,0.47365278399761157,0.0013434841021047917,0.002740544775042991
matmult_imp_stage2_s8_ipd16_addr16_l1d_ddr4_1x,matmult,imp,s8_ipd16_addr16,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,36362.0,3741.0,5124.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.017199017199017,0.9893529893529893,0.5377914005418447,0.0050494972673961,36362.0,3741.0,5124.0,0.10288212969583631,0.1409163412353556,0.0032532330144451893
matmult_imp_stage2_s8_ipd16_addr16_l1d_ddr4_2x,matmult,imp,s8_ipd16_addr16,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,37537.0,4166.0,5903.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0268729641693812,0.995928338762215,0.537953431429813,0.00494599796552834,37537.0,4166.0,5903.0,0.1109838292884354,0.15725817193702213,0.003618650206990961
matmult_imp_stage2_s8_ipd16_addr16_l2_ddr4_1x,matmult,imp,s8_ipd16_addr16,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,,,,6188.0,3186.0,13.0,0.001238,sdist16,0.001225,1.010612244897959,0.9991928974979821,0.9887005649717513,0.5418273390778833,0.002052371170352372,6188.0,3186.0,13.0,0.5148674854557207,0.0021008403361344537,0.0027487554677456927
matmult_imp_stage2_s8_ipd16_addr16_l2_ddr4_2x,matmult,imp,s8_ipd16_addr16,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,,,,6699.0,3173.0,9.0,0.00123,sdist16,0.001214,1.013179571663921,1.006546644844517,0.9934533551554828,0.5414361773020293,0.0020624508636396966,6699.0,3173.0,9.0,0.47365278399761157,0.0013434841021047917,0.002740544775042991
matmult_imp_stage2_s8_ipd16_pt32_l1d_ddr4_1x,matmult,imp,s8_ipd16_pt32,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,36362.0,3741.0,5124.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.017199017199017,0.9893529893529893,0.5377914005418447,0.0050494972673961,36362.0,3741.0,5124.0,0.10288212969583631,0.1409163412353556,0.0032532330144451893
matmult_imp_stage2_s8_ipd16_pt32_l1d_ddr4_2x,matmult,imp,s8_ipd16_pt32,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,37537.0,4166.0,5903.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0268729641693812,0.995928338762215,0.537953431429813,0.00494599796552834,37537.0,4166.0,5903.0,0.1109838292884354,0.15725817193702213,0.003618650206990961
matmult_imp_stage2_s8_ipd16_pt32_l2_ddr4_1x,matmult,imp,s8_ipd16_pt32,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,,,,6188.0,3186.0,13.0,0.001238,sdist16,0.001225,1.010612244897959,0.9991928974979821,0.9887005649717513,0.5418273390778833,0.002052371170352372,6188.0,3186.0,13.0,0.5148674854557207,0.0021008403361344537,0.0027487554677456927
matmult_imp_stage2_s8_ipd16_pt32_l2_ddr4_2x,matmult,imp,s8_ipd16_pt32,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,,,,6699.0,3173.0,9.0,0.00123,sdist16,0.001214,1.013179571663921,1.006546644844517,0.9934533551554828,0.5414361773020293,0.0020624508636396966,6699.0,3173.0,9.0,0.47365278399761157,0.0013434841021047917,0.002740544775042991
matmult_imp_stage2_s8_ipd8_addr8_l1d_ddr4_1x,matmult,imp,s8_ipd8_addr8,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,36362.0,3741.0,5124.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.017199017199017,0.9893529893529893,0.5377914005418447,0.0050494972673961,36362.0,3741.0,5124.0,0.10288212969583631,0.1409163412353556,0.0032532330144451893
matmult_imp_stage2_s8_ipd8_addr8_l1d_ddr4_2x,matmult,imp,s8_ipd8_addr8,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,37537.0,4166.0,5903.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0268729641693812,0.995928338762215,0.537953431429813,0.00494599796552834,37537.0,4166.0,5903.0,0.1109838292884354,0.15725817193702213,0.003618650206990961
matmult_imp_stage2_s8_ipd8_addr8_l2_ddr4_1x,matmult,imp,s8_ipd8_addr8,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,,,,6188.0,3186.0,13.0,0.001238,sdist16,0.001225,1.010612244897959,0.9991928974979821,0.9887005649717513,0.5418273390778833,0.002052371170352372,6188.0,3186.0,13.0,0.5148674854557207,0.0021008403361344537,0.0027487554677456927
matmult_imp_stage2_s8_ipd8_addr8_l2_ddr4_2x,matmult,imp,s8_ipd8_addr8,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,,,,6699.0,3173.0,9.0,0.00123,sdist16,0.001214,1.013179571663921,1.006546644844517,0.9934533551554828,0.5414361773020293,0.0020624508636396966,6699.0,3173.0,9.0,0.47365278399761157,0.0013434841021047917,0.002740544775042991
matmult_imp_stage2_s8_l1d_ddr4_1x,matmult,imp,s8,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,36362.0,3741.0,5124.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.017199017199017,0.9893529893529893,0.5377914005418447,0.0050494972673961,36362.0,3741.0,5124.0,0.10288212969583631,0.1409163412353556,0.0032532330144451893
matmult_imp_stage2_s8_l1d_ddr4_2x,matmult,imp,s8,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,37537.0,4166.0,5903.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0268729641693812,0.995928338762215,0.537953431429813,0.00494599796552834,37537.0,4166.0,5903.0,0.1109838292884354,0.15725817193702213,0.003618650206990961
matmult_imp_stage2_s8_l2_ddr4_1x,matmult,imp,s8,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,,,,6188.0,3186.0,13.0,0.001238,sdist16,0.001225,1.010612244897959,0.9991928974979821,0.9887005649717513,0.5418273390778833,0.002052371170352372,6188.0,3186.0,13.0,0.5148674854557207,0.0021008403361344537,0.0027487554677456927
matmult_imp_stage2_s8_l2_ddr4_2x,matmult,imp,s8,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,,,,6699.0,3173.0,9.0,0.00123,sdist16,0.001214,1.013179571663921,1.006546644844517,0.9934533551554828,0.5414361773020293,0.0020624508636396966,6699.0,3173.0,9.0,0.47365278399761157,0.0013434841021047917,0.002740544775042991
matmult_imp_stage2_s8_pt8_sth2_l1d_ddr4_1x,matmult,imp,s8_pt8_sth2,l1d,ddr4_1x,0.00122,1220086026.0,7397871.0,3663922.0,2.019115,1151248.0,2138774.0,5474.0,1084645.0,38881.0,4221.0,6588.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.018032786885246,0.9901639344262296,0.538274731224524,0.005046812551572174,38881.0,4221.0,6588.0,0.10856202258172372,0.16944008641753042,0.0036664558809222686
matmult_imp_stage2_s8_pt8_sth2_l1d_ddr4_2x,matmult,imp,s8_pt8_sth2,l1d,ddr4_2x,0.001233,1233064035.0,7397876.0,3702895.0,1.997865,1150573.0,2139931.0,5366.0,1084487.0,39085.0,4067.0,6154.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0227088402270885,0.991889699918897,0.5376682706124637,0.0049479615707703276,39085.0,4067.0,6154.0,0.10405526416783932,0.1574517078162978,0.0035347605062868675
matmult_imp_stage2_s8_pt8_sth2_l2_ddr4_1x,matmult,imp,s8_pt8_sth2,l2,ddr4_1x,0.001234,1233896868.0,7397871.0,3705396.0,1.996515,1158259.0,2138628.0,2228.0,1077683.0,,,,6624.0,3161.0,14.0,0.001238,sdist16,0.001225,1.010612244897959,1.0032414910858993,0.992706645056726,0.5415897481937018,0.002067398298015279,6624.0,3161.0,14.0,0.4772041062801932,0.002113526570048309,0.002729095996663959
matmult_imp_stage2_s8_pt8_sth2_l2_ddr4_2x,matmult,imp,s8_pt8_sth2,l2,ddr4_2x,0.001222,1222260849.0,7397876.0,3670453.0,2.015524,1160395.0,2139416.0,2175.0,1078284.0,,,,6087.0,3203.0,14.0,0.00123,sdist16,0.001214,1.013179571663921,1.006546644844517,0.9934533551554828,0.5423886705530855,0.0020170938268582305,6087.0,3203.0,14.0,0.526203384261541,0.0022999835715459176,0.0027602669780548866
matmult_imp_stage2_s8_pt8_sth8_l1d_ddr4_1x,matmult,imp,s8_pt8_sth8,l1d,ddr4_1x,0.001221,1221203907.0,7397871.0,3667279.0,2.017267,1148949.0,2137730.0,5458.0,1082773.0,36599.0,4235.0,5421.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.017199017199017,0.9893529893529893,0.5374621678135219,0.0050407610828862555,36599.0,4235.0,5421.0,0.11571354408590398,0.14811880106013825,0.003685977358438016
matmult_imp_stage2_s8_pt8_sth8_l1d_ddr4_2x,matmult,imp,s8_pt8_sth8,l1d,ddr4_2x,0.001229,1228864239.0,7397871.0,3690283.0,2.004692,1150474.0,2138832.0,5360.0,1083826.0,37152.0,3983.0,6123.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0260374288039056,0.9951179820992676,0.537898254748386,0.004945443272259569,37152.0,3983.0,6123.0,0.107208225667528,0.1648094315245478,0.003462051293640708
matmult_imp_stage2_s8_pt8_sth8_l2_ddr4_1x,matmult,imp,s8_pt8_sth8,l2,ddr4_1x,0.001252,1251531549.0,7397876.0,3758353.0,1.968385,1159156.0,2139141.0,2196.0,1078284.0,,,,5948.0,3189.0,12.0,0.001238,sdist16,0.001225,1.010612244897959,0.9888178913738018,0.9784345047923322,0.5418791935641456,0.0020365692155313443,5948.0,3189.0,12.0,0.5361466039004708,0.0020174848688634837,0.002751139622276898
matmult_imp_stage2_s8_pt8_sth8_l2_ddr4_2x,matmult,imp,s8_pt8_sth8,l2,ddr4_2x,0.001229,1229334435.0,7397871.0,3691695.0,2.003925,1159033.0,2138698.0,2188.0,1077652.0,,,,6131.0,3198.0,4.0,0.00123,sdist16,0.001214,1.013179571663921,1.000813669650122,0.9877949552481692,0.5419339242847752,0.002030340035558789,6131.0,3198.0,4.0,0.5216114826292612,0.0006524221171097701,0.0027591966751593787
matmult_imp_stage2_s8_sth2_l1d_ddr4_1x,matmult,imp,s8_sth2,l1d,ddr4_1x,0.00122,1220086026.0,7397871.0,3663922.0,2.019115,1151248.0,2138774.0,5474.0,1084645.0,38881.0,4221.0,6588.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.018032786885246,0.9901639344262296,0.538274731224524,0.005046812551572174,38881.0,4221.0,6588.0,0.10856202258172372,0.16944008641753042,0.0036664558809222686
matmult_imp_stage2_s8_sth2_l1d_ddr4_2x,matmult,imp,s8_sth2,l1d,ddr4_2x,0.001233,1233064035.0,7397876.0,3702895.0,1.997865,1150573.0,2139931.0,5366.0,1084487.0,39085.0,4067.0,6154.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0227088402270885,0.991889699918897,0.5376682706124637,0.0049479615707703276,39085.0,4067.0,6154.0,0.10405526416783932,0.1574517078162978,0.0035347605062868675
matmult_imp_stage2_s8_sth2_l2_ddr4_1x,matmult,imp,s8_sth2,l2,ddr4_1x,0.001232,1231501932.0,7397871.0,3698204.0,2.000398,1157853.0,2137540.0,2230.0,1076640.0,,,,6407.0,3181.0,15.0,0.001238,sdist16,0.001225,1.010612244897959,1.00487012987013,0.9943181818181818,0.5416754774179664,0.002071258730866399,6407.0,3181.0,15.0,0.496488216013735,0.0023411893241766816,0.0027473263013525896
matmult_imp_stage2_s8_sth2_l2_ddr4_2x,matmult,imp,s8_sth2,l2,ddr4_2x,0.001222,1222260849.0,7397876.0,3670453.0,2.015524,1160395.0,2139416.0,2175.0,1078284.0,,,,6087.0,3203.0,14.0,0.00123,sdist16,0.001214,1.013179571663921,1.006546644844517,0.9934533551554828,0.5423886705530855,0.0020170938268582305,6087.0,3203.0,14.0,0.526203384261541,0.0022999835715459176,0.0027602669780548866
matmult_imp_stage2_s8_sth8_l1d_ddr4_1x,matmult,imp,s8_sth8,l1d,ddr4_1x,0.001221,1221203907.0,7397871.0,3667279.0,2.017267,1148949.0,2137730.0,5458.0,1082773.0,36599.0,4235.0,5421.0,,,,0.001242,sdist16,0.001208,1.0281456953642385,1.017199017199017,0.9893529893529893,0.5374621678135219,0.0050407610828862555,36599.0,4235.0,5421.0,0.11571354408590398,0.14811880106013825,0.003685977358438016
matmult_imp_stage2_s8_sth8_l1d_ddr4_2x,matmult,imp,s8_sth8,l1d,ddr4_2x,0.001229,1228864239.0,7397871.0,3690283.0,2.004692,1150474.0,2138832.0,5360.0,1083826.0,37152.0,3983.0,6123.0,,,,0.001261,sdist16,0.001223,1.0310711365494685,1.0260374288039056,0.9951179820992676,0.537898254748386,0.004945443272259569,37152.0,3983.0,6123.0,0.107208225667528,0.1648094315245478,0.003462051293640708
matmult_imp_stage2_s8_sth8_l2_ddr4_1x,matmult,imp,s8_sth8,l2,ddr4_1x,0.001252,1251531549.0,7397876.0,3758353.0,1.968385,1159156.0,2139141.0,2196.0,1078284.0,,,,5948.0,3189.0,12.0,0.001238,sdist16,0.001225,1.010612244897959,0.9888178913738018,0.9784345047923322,0.5418791935641456,0.0020365692155313443,5948.0,3189.0,12.0,0.5361466039004708,0.0020174848688634837,0.002751139622276898
matmult_imp_stage2_s8_sth8_l2_ddr4_2x,matmult,imp,s8_sth8,l2,ddr4_2x,0.001229,1229334435.0,7397871.0,3691695.0,2.003925,1159033.0,2138698.0,2188.0,1077652.0,,,,6131.0,3198.0,4.0,0.00123,sdist16,0.001214,1.013179571663921,1.000813669650122,0.9877949552481692,0.5419339242847752,0.002030340035558789,6131.0,3198.0,4.0,0.5216114826292612,0.0006524221171097701,0.0027591966751593787
merge_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_1x,merge,imp,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_1x,0.01004,10039850100.0,37919552.0,30149700.0,1.25771,775213.0,10970799.0,73558.0,211999.0,214948.0,75417.0,5703.0,,,,0.010348,sdist16,0.010037,1.0309853541894989,1.0306772908366533,0.9997011952191236,0.07066148965084494,0.346973334779881,214948.0,75417.0,5703.0,0.3508616037367177,0.026531998436831232,0.09728552023766371
merge_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_2x,merge,imp,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_2x,0.009993,9993063600.0,37918834.0,30009200.0,1.263575,768582.0,10970392.0,73579.0,211892.0,214107.0,75861.0,5650.0,,,,0.010338,sdist16,0.009995,1.0343171585792896,1.0345241669168417,1.0002001400980687,0.07005966605386571,0.3472476544654824,214107.0,75861.0,5650.0,0.354313497456879,0.02638867482146777,0.0987025457270662
merge_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l2_ddr4_1x,merge,imp,aggr_s16_sth2_d32_ipd16_addr16,l2,ddr4_1x,0.010354,10353733569.0,37919514.0,31092293.0,1.219581,865508.0,11117458.0,19237.0,201371.0,,,,99954.0,52928.0,324.0,0.010657,sdist16,0.010353,1.0293634695257414,1.0292640525400811,0.9999034189685145,0.07785124980908406,0.09553014088423854,99954.0,52928.0,324.0,0.5295235808471898,0.0032414910858995136,0.06115252545325982
merge_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l2_ddr4_2x,merge,imp,aggr_s16_sth2_d32_ipd16_addr16,l2,ddr4_2x,0.010224,10223971461.0,37919511.0,30702617.0,1.235059,866074.0,11117249.0,15807.0,201423.0,,,,99038.0,56412.0,322.0,0.010555,sdist16,0.010224,1.0323748043818466,1.0323748043818466,1.0,0.07790362525837102,0.07847663871553893,99038.0,56412.0,322.0,0.5695995476483774,0.003251277287505806,0.06513531176319806
merge_imp_stage2_aggr_s16_sth2_d32_ipd16_l1d_ddr4_1x,merge,imp,aggr_s16_sth2_d32_ipd16,l1d,ddr4_1x,0.01004,10039850100.0,37919552.0,30149700.0,1.25771,775213.0,10970799.0,73558.0,211999.0,214948.0,75417.0,5703.0,,,,0.010348,sdist16,0.010037,1.0309853541894989,1.0306772908366533,0.9997011952191236,0.07066148965084494,0.346973334779881,214948.0,75417.0,5703.0,0.3508616037367177,0.026531998436831232,0.09728552023766371
merge_imp_stage2_aggr_s16_sth2_d32_ipd16_l1d_ddr4_2x,merge,imp,aggr_s16_sth2_d32_ipd16,l1d,ddr4_2x,0.009993,9993063600.0,37918834.0,30009200.0,1.263575,768582.0,10970392.0,73579.0,211892.0,214107.0,75861.0,5650.0,,,,0.010338,sdist16,0.009995,1.0343171585792896,1.0345241669168417,1.0002001400980687,0.07005966605386571,0.3472476544654824,214107.0,75861.0,5650.0,0.354313497456879,0.02638867482146777,0.0987025457270662
merge_imp_stage2_aggr_s16_sth2_d32_ipd16_l2_ddr4_1x,merge,imp,aggr_s16_sth2_d32_ipd16,l2,ddr4_1x,0.010354,10353733569.0,37919514.0,31092293.0,1.219581,865508.0,11117458.0,19237.0,201371.0,,,,99954.0,52928.0,324.0,0.010657,sdist16,0.010353,1.0293634695257414,1.0292640525400811,0.9999034189685145,0.07785124980908406,0.09553014088423854,99954.0,52928.0,324.0,0.5295235808471898,0.0032414910858995136,0.06115252545325982
merge_imp_stage2_aggr_s16_sth2_d32_ipd16_l2_ddr4_2x,merge,imp,aggr_s16_sth2_d32_ipd16,l2,ddr4_2x,0.010224,10223971461.0,37919511.0,30702617.0,1.235059,866074.0,11117249.0,15807.0,201423.0,,,,99038.0,56412.0,322.0,0.010555,sdist16,0.010224,1.0323748043818466,1.0323748043818466,1.0,0.07790362525837102,0.07847663871553893,99038.0,56412.0,322.0,0.5695995476483774,0.003251277287505806,0.06513531176319806
merge_imp_stage2_cons_s2_sth8_pt8_l1d_ddr4_1x,merge,imp,cons_s2_sth8_pt8,l1d,ddr4_1x,0.010622,10622019015.0,37919536.0,31897955.0,1.188778,915134.0,11059292.0,72278.0,203464.0,281107.0,37855.0,715.0,,,,0.010348,sdist16,0.010037,1.0309853541894989,0.9742044812652985,0.9449256260591227,0.08274797337840434,0.35523729013486416,281107.0,37855.0,715.0,0.13466402473079644,0.0025435154585264686,0.041365526797168505
