run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization
merge_nextline_deg4_l2_ddr4_1x,merge,nextline,deg4,l2,ddr4_1x,0.010069,10068504750.0,37919543.0,38898624.0,30235750.0,1.254131,836280.0,11098971.0,26312.0,201563.0,17880262823.0,21380.713186,2558163609.0,97224.217429,0.0,0.0,,0.0,0.0,,634931.0,201349.0,0.018141,16643.096817,515.0,25797.0,0.127985,97143.020235,1.43,46.47,0.0,0.0,462254139.5732072,303571590.4091916,462254140.0,303571590.0,765825730.0,19207.0,459.63528,303.171134,34447.84,3332.0,51939.84,5213399.0,5.048488,30.259079,17710.0,2.0,1860.0,14710537.0,,,,,,,,,,,,,,,,,277774.0,45960.0,469.0,0.165458,0.640495,230835.0,144551.0,86282.0,2.0,277821.0,31.0,0.0,8.0,0.0,11267.0,7285.0,,,,,2992768.0,297240560.96810204,46922.0,41515.75,0.011631,1.1551296057205285,277774.0,45960.0,469.0,0.16545825023220315,0.0016884229625522907,0.07534752545979262,0.13053983121902332,0.6359309276068187,230835.0,0.831017301835305,0.0,8.0,31.0,277821.0,0.0,2.8795519417178686e-05,0.00011158263774156742,297240560.96810204,2992768.0,0.03802511217493973
merge_nextline_deg4_l2_ddr4_2x,merge,nextline,deg4,l2,ddr4_2x,0.010075,10074579003.0,37919543.0,38898624.0,30253991.0,1.253375,833865.0,11098933.0,26243.0,201566.0,16403135429.0,19671.212281,2348230752.0,89480.271006,0.0,0.0,,0.0,0.0,,632516.0,201349.0,0.018141,15613.852957,443.0,25800.0,0.127998,89343.47407,,,,,,,,,,,,,,,,5213399.0,4.846012,28.40231,15823.0,2.0,1841.0,14710521.0,,,,,,,,,,,,,,,,,277787.0,46031.0,476.0,0.165706,0.640824,230843.0,155808.0,75033.0,2.0,277829.0,25.0,0.0,10.0,0.0,11267.0,7278.0,,,,,,,,,0.011697,1.1609925558312655,277787.0,46031.0,476.0,0.16570609855752788,0.0017135431103687357,0.07513019494756838,0.1301955686971017,0.636895702465617,230843.0,0.8310072105606093,0.0,10.0,25.0,277829.0,0.0,3.5993362823895276e-05,8.998340705973818e-05,,,
merge_nextline_deg8_l1d_ddr4_1x,merge,nextline,deg8,l1d,ddr4_1x,0.009818,9818179326.0,37918841.0,38897855.0,29484022.0,1.286082,559215.0,10926874.0,72797.0,210506.0,16221035352.0,29006.795869,5828276831.0,80062.046939,198.0,7.0,28.285714,0.0,0.0,,466030.0,93185.0,0.008528,30072.420958,,72797.0,0.345819,79729.046939,1.55,46.28,0.0,0.0,474535231.56397074,311344079.02950543,474528713.0,311344079.0,785872792.0,19207.0,471.517157,310.952968,35122.13,3332.0,52614.13,5213253.0,4.839888,29.836313,17301.0,2.0,1819.0,14394748.0,2729045.0,112393.0,4542.0,0.041184,0.546717,2611804.0,2075534.0,536270.0,0.0,5004670.0,2129111.0,0.0,203.0,916.0,368218.0,64544.0,,,,,,,,,,,,,,,,,2979136.0,303430595.539318,46737.0,43537.5,,,,,0.011631,1.1846608270523529,2729045.0,112393.0,4542.0,0.04118400392811405,0.0016643184703806642,0.051177948972414254,0.3458191215452291,0.16734910840847636,2611804.0,0.9570395504654559,916.0,203.0,2129111.0,5004670.0,0.0001830290508664907,4.056211498460438e-05,0.42542485318712325,303430595.539318,2979136.0,0.039020497615081536
merge_nextline_deg8_l1d_ddr4_2x,merge,nextline,deg8,l1d,ddr4_2x,0.009837,9837491661.0,37918841.0,38897855.0,29542017.0,1.283558,557255.0,10924725.0,72806.0,210567.0,15230972096.0,27332.140754,5380068997.0,73895.956336,176.0,3.0,58.666667,0.0,0.0,,464079.0,93176.0,0.008529,28741.163583,,72806.0,0.345762,73562.956336,,,,,,,,,,,,,,,,5213253.0,4.718891,29.02224,16892.0,2.0,1833.0,14386694.0,2937907.0,112439.0,4521.0,0.038272,0.546842,2820701.0,2305255.0,515446.0,0.0,4990098.0,1926178.0,0.0,187.0,458.0,367478.0,64537.0,,,,,,,,,,,,,,,,,,,,,,,,,0.011697,1.1890820372064654,2937907.0,112439.0,4521.0,0.038271803702431696,0.0015388506171230064,0.051008606623965363,0.3457616815550395,0.1678960838830869,2820701.0,0.9601056126010796,458.0,187.0,1926178.0,4990098.0,9.178176460662696e-05,3.7474213933273454e-05,0.3860000344682609,,,
merge_nextline_deg8_l2_ddr4_1x,merge,nextline,deg8,l2,ddr4_1x,0.01008,10079787123.0,37919496.0,38898575.0,30269631.0,1.252725,832317.0,11100835.0,26015.0,201464.0,17608489515.0,21155.989263,2531516949.0,97309.896175,0.0,0.0,,0.0,0.0,,630963.0,201354.0,0.018139,16508.297054,157.0,25858.0,0.12835,97232.832006,1.54,46.58,0.0,0.0,464606637.308247,304298489.8957969,464593939.0,304298490.0,768892429.0,19207.0,461.292282,303.91118,35783.89,3332.0,53275.89,5213394.0,5.051614,30.114423,18416.0,2.0,1698.0,14718747.0,,,,,,,,,,,,,,,,,538373.0,46378.0,823.0,0.086145,0.642034,491027.0,395084.0,95941.0,2.0,538576.0,156.0,0.0,14.0,28.0,40568.0,26442.0,,,,,3014400.0,299053934.6929023,47315.0,43446.51,0.011631,1.1538690476190476,538373.0,46378.0,823.0,0.08614473608446188,0.001528679930085647,0.07497787328610865,0.1291297700829925,0.640642051027033,491027.0,0.9120572539856197,28.0,14.0,156.0,538576.0,5.198894863491875e-05,2.5994474317459375e-05,0.0002896527138231187,299053934.6929023,3014400.0,0.03817738124728048
merge_nextline_deg8_l2_ddr4_2x,merge,nextline,deg8,l2,ddr4_2x,0.010083,10082649924.0,37919515.0,38898595.0,30278228.0,1.25237,830441.0,11098936.0,25963.0,201580.0,16359338274.0,19699.579228,2363879754.0,91048.020414,0.0,0.0,,55.0,2.0,27.5,629092.0,201349.0,0.018141,15688.866401,99.0,25864.0,0.128306,90872.937017,,,,,,,,,,,,,,,,5213397.0,4.881177,28.890102,16450.0,2.0,1864.0,14710464.0,,,,,,,,,,,,,,,,,538431.0,46436.0,837.0,0.086243,0.642268,491080.0,405506.0,85572.0,2.0,538613.0,144.0,0.0,13.0,20.0,40579.0,26460.0,,,,,,,,,0.011697,1.1600714073192504,538431.0,46436.0,837.0,0.08624317693446329,0.0015545167347348128,0.0748216766003516,0.12879749975195953,0.6413900744485421,491080.0,0.9120574409720094,20.0,13.0,144.0,538613.0,3.713241232573295e-05,2.4136068011726416e-05,0.0002673533687452772,,,
quick_nextline_default_l1d_ddr4_1x,quick,nextline,default,l1d,ddr4_1x,0.008339,8338808178.0,24424723.0,24707902.0,25041466.0,0.975801,45102.0,9156496.0,28558.0,83552.0,1283215167.0,28451.402754,1725773624.0,60430.479165,185.0,1.0,185.0,0.0,0.0,,43281.0,1821.0,0.000199,21448.418451,,28558.0,0.341799,60097.479165,1.31,56.69,0.0,0.0,219189116.83592397,174029665.75351292,219181442.0,174029666.0,393211108.0,19207.0,219.189117,173.645918,14861.08,3332.0,32353.08,4368783.0,2.553888,12.31258,740.0,2.0,1429.0,14168684.0,230903.0,75443.0,471.0,0.32673,0.976431,149407.0,66114.0,83293.0,0.0,235704.0,3461.0,0.0,24.0,0.0,5394.0,3589.0,,,,,,,,,,,,,,,,,1779840.0,213440573.5217285,27810.0,32248.15,,,,,0.009731,1.166926489986809,230903.0,75443.0,471.0,0.3267302720189863,0.0020398175857394662,0.004925683361844968,0.34179911911145155,0.62584926790825,149407.0,0.6470552569693767,0.0,24.0,3461.0,235704.0,0.0,0.00010182262498727217,0.01468367104503954,213440573.5217285,1779840.0,0.019523888927226746
quick_nextline_default_l1d_ddr4_2x,quick,nextline,default,l1d,ddr4_2x,0.008289,8289079290.0,24424723.0,24707902.0,24892130.0,0.981655,40246.0,9153528.0,28558.0,83554.0,916497585.0,22772.38943,1529296727.0,53550.554205,101.0,1.0,101.0,0.0,0.0,,38425.0,1821.0,0.000199,19522.102142,,28558.0,0.341791,53217.554205,,,,,,,,,,,,,,,,4368783.0,2.461516,11.522716,534.0,2.0,1245.0,14148939.0,224170.0,76292.0,473.0,0.340331,0.976688,142672.0,67137.0,75535.0,0.0,227839.0,2628.0,0.0,23.0,0.0,5243.0,3626.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1666063457594402,224170.0,76292.0,473.0,0.34033099879555695,0.0021100057991702724,0.004396774664369847,0.3417909375972425,0.6546534177693113,142672.0,0.6364455547129411,0.0,23.0,2628.0,227839.0,0.0,0.00010094847677526675,0.01153446073762613,,,
quick_nextline_default_l2_ddr4_1x,quick,nextline,default,l2,ddr4_1x,0.008632,8632171521.0,24424723.0,24707902.0,25922437.0,0.942638,236468.0,9222126.0,4663.0,82835.0,1917864216.0,8110.459834,178967853.0,38380.410251,0.0,0.0,,0.0,0.0,,153881.0,82587.0,0.008955,6202.790802,4064.0,599.0,0.007231,74782.682805,1.43,58.02,0.0,0.0,212740907.14398357,169042053.49142066,212740907.0,169042053.0,381782961.0,19207.0,212.733493,168.589792,14967.99,3332.0,32459.99,4368783.0,2.81438,12.106442,715.0,2.0,1475.0,14625276.0,,,,,,,,,,,,,,,,,55655.0,23840.0,256.0,0.428353,0.97549,27542.0,16480.0,11062.0,0.0,55662.0,2.0,0.0,3.0,0.0,1344.0,1130.0,,,,,1797952.0,208285017.9269509,28094.0,32138.54,0.009731,1.1273169601482853,55655.0,23840.0,256.0,0.4283532476866409,0.00459976641811158,0.025641375969055292,0.05629262992696324,0.8364031856295828,27542.0,0.49487018237355135,0.0,3.0,2.0,55662.0,0.0,5.389673385792821e-05,3.593115590528547e-05,208285017.9269509,1797952.0,0.018956453602708857
quick_nextline_default_l2_ddr4_2x,quick,nextline,default,l2,ddr4_2x,0.008596,8596396998.0,24424723.0,24707902.0,25815006.0,0.946561,233675.0,9220130.0,3803.0,82832.0,1585228518.0,6783.902934,128899971.0,33894.286353,0.0,0.0,,0.0,0.0,,151088.0,82587.0,0.008957,5651.322932,3205.0,598.0,0.007219,62489.844482,,,,,,,,,,,,,,,,4368783.0,2.737748,11.495632,541.0,2.0,1299.0,14614224.0,,,,,,,,,,,,,,,,,55648.0,24697.0,258.0,0.443808,0.976359,27537.0,17733.0,9804.0,0.0,55654.0,1.0,0.0,3.0,0.0,1346.0,1192.0,,,,,,,,,0.00967,1.124941833410889,55648.0,24697.0,258.0,0.44380750431282345,0.004636285221391604,0.02534400274182685,0.04591220784237976,0.866561403508772,27537.0,0.4948425819436458,0.0,3.0,1.0,55654.0,0.0,5.3904481259208684e-05,1.796816041973623e-05,,,
quick_nextline_deg16_l1d_ddr4_1x,quick,nextline,deg16,l1d,ddr4_1x,0.008228,8228261502.0,24424730.0,24707910.0,24709494.0,0.988911,8368.0,9130786.0,28841.0,88708.0,359876093.0,43006.225263,2244604836.0,77826.872716,96.0,12.0,8.0,0.0,0.0,,6492.0,1876.0,0.000205,23404.254797,,28841.0,0.325123,77493.872716,1.56,57.78,0.0,0.0,224335116.1787128,178413386.55111694,224327338.0,178413387.0,402740725.0,19207.0,224.31956,177.95448,32365.94,3332.0,49857.94,4368784.0,2.250612,5.97975,197.0,2.0,1201.0,14125552.0,1176477.0,82587.0,3760.0,0.070199,0.977789,1089879.0,1056355.0,33520.0,4.0,1272131.0,89417.0,0.0,425.0,267.0,183197.0,179948.0,,,,,,,,,,,,,,,,,1798592.0,218587121.90452692,28105.0,49990.18,,,,,0.009731,1.1826689353427322,1176477.0,82587.0,3760.0,0.07019856741780757,0.0031959825818949285,0.0009164599849344842,0.32512287505072823,0.9079984607773075,1089879.0,0.9263921011630487,267.0,425.0,89417.0,1272131.0,0.0002098840449607784,0.0003340850902933739,0.07028914475002968,218587121.90452692,1798592.0,0.019997057614584916
quick_nextline_deg16_l1d_ddr4_2x,quick,nextline,deg16,l1d,ddr4_2x,0.008223,8222522247.0,24424725.0,24707905.0,24692259.0,0.989601,8386.0,9130822.0,28843.0,88691.0,289347693.0,34503.660029,1807700627.0,62673.807406,160.0,12.0,13.333333,0.0,0.0,,6506.0,1880.0,0.000206,21308.457447,,28843.0,0.325208,62340.807406,,,,,,,,,,,,,,,,4368784.0,2.22729,4.16514,64.0,2.0,1206.0,14125593.0,1176617.0,82584.0,3744.0,0.070188,0.977742,1090037.0,1065195.0,24840.0,2.0,1271958.0,89094.0,0.0,407.0,294.0,183626.0,179888.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1759698406907455,1176617.0,82584.0,3744.0,0.0701876651450727,0.0031820039996022496,0.0009184277165845529,0.32520774373950007,0.9078157634384962,1090037.0,0.926416157509198,294.0,407.0,89094.0,1271958.0,0.00023113970744317029,0.00031997911880738203,0.07004476562905379,,,
quick_nextline_deg16_l2_ddr4_1x,quick,nextline,deg16,l2,ddr4_1x,0.008572,8571501585.0,24424730.0,24707910.0,25740245.0,0.949311,227985.0,9206180.0,785.0,82878.0,1343612709.0,5893.425923,83861377.0,106829.779618,0.0,0.0,,1239.0,20.0,61.95,145351.0,82634.0,0.008976,5213.097793,211.0,574.0,0.006926,127671.832753,1.75,57.68,0.0,0.0,219174666.3487317,174539313.23049507,219114934.0,174539313.0,393654247.0,19207.0,219.070134,173.770253,34382.68,3332.0,51874.68,4368784.0,2.641768,7.707752,1434.0,2.0,1554.0,14605109.0,,,,,,,,,,,,,,,,,394618.0,27726.0,1155.0,0.07026,0.979717,365634.0,344743.0,20891.0,0.0,395639.0,538.0,0.0,33.0,421.0,60537.0,59991.0,,,,,1841024.0,214784303.74693796,28779.0,50888.0,0.009731,1.1352076528231452,394618.0,27726.0,1155.0,0.07026035305029167,0.0029268811863625076,0.024764343082581484,0.009471753662009218,0.9724667672126548,365634.0,0.9265517538480251,421.0,33.0,538.0,395639.0,0.0010641013651333665,8.340937066366056e-05,0.001359825497486345,214784303.74693796,1841024.0,0.019545891857559332
quick_nextline_deg16_l2_ddr4_2x,quick,nextline,deg16,l2,ddr4_2x,0.00855,8550381726.0,24424725.0,24707905.0,25676822.0,0.951655,227922.0,9206153.0,761.0,82875.0,1200276522.0,5266.172296,58267003.0,76566.363995,0.0,0.0,,316.0,16.0,19.75,145288.0,82634.0,0.008976,4940.819094,196.0,565.0,0.006817,87449.327434,,,,,,,,,,,,,,,,4368784.0,2.60412,6.078747,152.0,2.0,1374.0,14605091.0,,,,,,,,,,,,,,,,,394872.0,27747.0,1170.0,0.070268,0.980044,365843.0,349549.0,16294.0,0.0,395588.0,403.0,0.0,26.0,268.0,60540.0,59950.0,,,,,,,,,0.00967,1.1309941520467837,394872.0,27747.0,1170.0,0.07026834012034279,0.0029629854737737798,0.02475757246267795,0.009182503770739064,0.9733057387400028,365843.0,0.9264850381895906,268.0,26.0,403.0,395588.0,0.0006774725219167416,6.57249461561018e-05,0.0010187366654195778,,,
quick_nextline_deg1_l1d_ddr4_1x,quick,nextline,deg1,l1d,ddr4_1x,0.008491,8490551283.0,24424730.0,24707910.0,25497151.0,0.958362,97309.0,9178882.0,28522.0,83192.0,2737010916.0,28127.006916,1643536146.0,57623.453685,0.0,0.0,,0.0,0.0,,95419.0,1890.0,0.000206,20898.304762,,28522.0,0.342845,57290.453685,1.28,55.0,0.0,0.0,215000409.17896655,170670661.03250575,214992871.0,170670661.0,385663532.0,19207.0,215.000409,170.210856,12657.32,3332.0,30149.32,4368784.0,2.971639,16.169807,1418.0,2.0,1592.0,14238226.0,161779.0,69551.0,220.0,0.429914,0.973545,80711.0,391.0,80320.0,0.0,164208.0,24.0,0.0,44.0,0.0,2655.0,1097.0,,,,,,,,,,,,,,,,,1777216.0,209316914.8578594,27769.0,30022.41,,,,,0.009731,1.1460369803321164,161779.0,69551.0,220.0,0.4299136476304094,0.001359879836072667,0.010601400039786981,0.34284546591018367,0.416822485916337,80711.0,0.4988966429511865,0.0,44.0,24.0,164208.0,0.0,0.0002679528403001072,0.00014615609470914936,209316914.8578594,1777216.0,0.01914913340151611
quick_nextline_deg1_l1d_ddr4_2x,quick,nextline,deg1,l1d,ddr4_2x,0.008398,8398454805.0,24424725.0,24707905.0,25220585.0,0.968871,96444.0,9177598.0,28520.0,83191.0,2237737023.0,23202.449328,1473521333.0,51666.245898,0.0,0.0,,0.0,0.0,,94554.0,1890.0,0.000206,19061.342857,,28520.0,0.342826,51333.245898,,,,,,,,,,,,,,,,4368784.0,2.817514,13.768459,588.0,2.0,1299.0,14222509.0,161310.0,69807.0,221.0,0.432751,0.973639,80240.0,424.0,79816.0,0.0,163564.0,22.0,0.0,43.0,0.0,2690.0,1099.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1514646344367707,161310.0,69807.0,221.0,0.43275060442626,0.001370032855991569,0.010508631997173988,0.3428255460326237,0.4198892036739629,80240.0,0.49742731386770817,0.0,43.0,22.0,163564.0,0.0,0.00026289403536230467,0.0001345039250690861,,,
quick_nextline_deg1_l2_ddr4_1x,quick,nextline,deg1,l2,ddr4_1x,0.008752,8751997908.0,24424730.0,24707910.0,26282276.0,0.929733,273976.0,9238749.0,9510.0,82878.0,3105685206.0,11335.61044,368220078.0,38719.251104,0.0,0.0,,0.0,0.0,,191338.0,82638.0,0.008945,8271.095731,8899.0,611.0,0.007372,64445.037643,1.41,56.86,0.0,0.0,209118879.96762988,166084134.76325524,209111567.0,166084135.0,375195702.0,19207.0,209.11888,165.674628,12649.97,3332.0,30141.97,4368784.0,3.151121,14.828816,1111.0,2.0,1518.0,14665385.0,,,,,,,,,,,,,,,,,28044.0,18984.0,139.0,0.676936,0.968819,54.0,40.0,14.0,0.0,28046.0,0.0,0.0,2.0,0.0,448.0,299.0,,,,,1791040.0,204643558.9710152,27985.0,29988.96,0.009731,1.1118601462522852,28044.0,18984.0,139.0,0.676936243046641,0.004956496933390386,0.029655097243144066,0.11474697748497792,0.6662455253737629,54.0,0.0019255455712451862,0.0,2.0,0.0,28046.0,0.0,7.131141695785496e-05,0.0,204643558.9710152,1791040.0,0.01862938015428818
quick_nextline_deg1_l2_ddr4_2x,quick,nextline,deg1,l2,ddr4_2x,0.008669,8669334321.0,24424730.0,24707910.0,26034037.0,0.938598,272660.0,9237505.0,8876.0,82881.0,2623842531.0,9623.129652,272914479.0,30747.462708,0.0,0.0,,0.0,0.0,,190021.0,82639.0,0.008946,7155.814954,8264.0,612.0,0.007384,61654.514706,,,,,,,,,,,,,,,,4368784.0,3.040209,14.101891,642.0,2.0,1263.0,14651066.0,,,,,,,,,,,,,,,,,28047.0,19621.0,139.0,0.699576,0.969752,55.0,42.0,13.0,0.0,28049.0,0.0,0.0,2.0,0.0,448.0,314.0,,,,,,,,,0.00967,1.1154689122159418,28047.0,19621.0,139.0,0.699575712197383,0.004955966770064535,0.02951662813714309,0.10709330244567512,0.6885286170474085,55.0,0.0019609940457089884,0.0,2.0,0.0,28049.0,0.0,7.130378979642769e-05,0.0,,,
quick_nextline_deg32_l1d_ddr4_1x,quick,nextline,deg32,l1d,ddr4_1x,0.008227,8226964134.0,24424730.0,24707910.0,24705598.0,0.989067,8155.0,9130645.0,28938.0,92808.0,302304723.0,37069.861803,2922172278.0,100980.450549,393.0,12.0,32.75,0.0,0.0,,6191.0,1964.0,0.000215,22724.537169,,28938.0,0.311805,100647.462057,4.29,57.13,0.0,0.0,225117305.7077047,179281685.92645526,225109526.0,179281686.0,404391212.0,19207.0,225.07063,178.783811,55542.05,3332.0,73034.05,4368784.0,2.236844,5.321246,138.0,2.0,1272.0,14125886.0,1970185.0,83684.0,6714.0,0.042475,0.977069,1879574.0,1842251.0,37315.0,8.0,2213896.0,208124.0,0.0,1597.0,28084.0,725016.0,707908.0,,,,,,,,,,,,,,,,,1804480.0,219337287.8024996,28201.0,73727.49,,,,,0.009731,1.1828126899234228,1970185.0,83684.0,6714.0,0.042475199029532756,0.0034078018054142126,0.0008931461030409133,0.3118050168088958,0.9112033014296759,1879574.0,0.954008887490261,28084.0,1597.0,208124.0,2213896.0,0.01268532939216657,0.0007213527645381716,0.09400802928412175,219337287.8024996,1804480.0,0.02007900831284401
quick_nextline_deg32_l1d_ddr4_2x,quick,nextline,deg32,l1d,ddr4_2x,0.008223,8222858244.0,24424725.0,24707905.0,24693268.0,0.989561,8103.0,9130616.0,28943.0,92944.0,286278432.0,35329.931137,1971052180.0,68101.170577,122.0,8.0,15.25,0.0,0.0,,6130.0,1973.0,0.000216,21125.330968,,28943.0,0.311403,67768.182082,,,,,,,,,,,,,,,,4368784.0,2.230567,5.186406,88.0,2.0,1215.0,14125789.0,2001816.0,83693.0,6841.0,0.041809,0.976969,1911075.0,1886923.0,24145.0,7.0,2212340.0,185824.0,0.0,900.0,18244.0,725196.0,707869.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1759698406907455,2001816.0,83693.0,6841.0,0.04180853784763435,0.003417397003520803,0.0008874538147261915,0.31140256498536756,0.9117281798771188,1911075.0,0.9546706590415902,18244.0,900.0,185824.0,2212340.0,0.008246472061256407,0.00040680907997866513,0.08399432275328385,,,
quick_nextline_deg32_l2_ddr4_1x,quick,nextline,deg32,l2,ddr4_1x,0.008572,8571626127.0,24424730.0,24707910.0,25740619.0,0.949297,227769.0,9206000.0,784.0,82876.0,1328653350.0,5833.337065,85272300.0,108765.688776,0.0,0.0,,1439.0,22.0,65.409091,145135.0,82634.0,0.008976,5220.399823,202.0,582.0,0.007023,129127.888316,1.89,56.08,0.0,0.0,219768801.40236664,174633841.67968857,219664270.0,174633842.0,394298112.0,19207.0,219.552273,173.857326,59502.35,3332.0,76994.35,4368784.0,2.639358,8.001443,1415.0,2.0,1516.0,14604864.0,,,,,,,,,,,,,,,,,667113.0,27726.0,1372.0,0.041561,0.97944,638017.0,608213.0,29802.0,2.0,677246.0,6790.0,0.0,155.0,3046.0,235074.0,233421.0,,,,,1844736.0,215214239.70992103,28851.0,76421.76,0.009731,1.1352076528231452,667113.0,27726.0,1372.0,0.04156117479347577,0.0020566230908406822,0.024741364327612425,0.009459916019112892,0.9725008768853034,638017.0,0.9563852001085273,3046.0,155.0,6790.0,677246.0,0.004497627154682346,0.00022886809224417716,0.010025899008632018,215214239.70992103,1844736.0,0.01957786132253215
quick_nextline_deg32_l2_ddr4_2x,quick,nextline,deg32,l2,ddr4_2x,0.008551,8550895878.0,24424730.0,24707910.0,25678366.0,0.951598,227727.0,9205983.0,740.0,82875.0,1177131024.0,5169.044619,58083523.0,78491.247297,0.0,0.0,,394.0,11.0,35.818182,145093.0,82634.0,0.008976,4937.200317,171.0,569.0,0.006866,90172.768014,,,,,,,,,,,,,,,,4368784.0,2.594069,5.238795,71.0,2.0,1181.0,14604907.0,,,,,,,,,,,,,,,,,671382.0,27769.0,1462.0,0.041361,0.979921,642117.0,627530.0,14587.0,0.0,677261.0,3606.0,0.0,52.0,2149.0,235027.0,233625.0,,,,,,,,,0.00967,1.130861887498538,671382.0,27769.0,1462.0,0.04136095397255214,0.002177597850404092,0.024736847765197915,0.008929110105580694,0.9740432845768003,642117.0,0.9564108063665693,2149.0,52.0,3606.0,677261.0,0.0031730750774073804,7.677985296658157e-05,0.005324387496105637,,,
quick_nextline_deg4_l1d_ddr4_1x,quick,nextline,deg4,l1d,ddr4_1x,0.00826,8260298100.0,24424725.0,24707905.0,24805700.0,0.985075,13166.0,9133503.0,28623.0,84251.0,698393241.0,53045.210466,1827805379.0,63857.924711,214.0,2.0,107.0,0.0,0.0,,11337.0,1829.0,0.0002,21399.209951,,28623.0,0.339735,63524.924711,1.35,56.49,0.0,0.0,221776015.56534624,176171850.26288578,221768268.0,176171850.0,397940118.0,19207.0,221.768268,175.761211,18310.15,3332.0,35802.15,4368784.0,2.349383,9.854149,503.0,2.0,1460.0,14131981.0,353558.0,80463.0,885.0,0.227581,0.977774,271369.0,213837.0,57530.0,2.0,361011.0,6103.0,0.0,82.0,0.0,13517.0,12770.0,,,,,,,,,,,,,,,,,1784192.0,215996078.8824316,27879.0,35801.45,,,,,0.009731,1.178087167070218,353558.0,80463.0,885.0,0.22758076468358798,0.0025031253712262205,0.0014415060683726714,0.3397348399425526,0.8593811746360636,271369.0,0.7675374337449584,0.0,82.0,6103.0,361011.0,0.0,0.00022713989324425017,0.016905302054508034,215996078.8824316,1784192.0,0.019758695788216405
quick_nextline_deg4_l1d_ddr4_2x,quick,nextline,deg4,l1d,ddr4_2x,0.00825,8249741334.0,24424725.0,24707905.0,24773998.0,0.986336,10209.0,9131640.0,28618.0,84247.0,555436008.0,54406.504849,1605137131.0,56088.375533,115.0,2.0,57.5,0.0,0.0,,8381.0,1828.0,0.0002,20591.714442,,28618.0,0.339692,55755.375533,,,,,,,,,,,,,,,,4368784.0,2.315077,9.642459,515.0,2.0,1195.0,14129595.0,343262.0,80738.0,884.0,0.235208,0.97786,261076.0,217612.0,43463.0,1.0,350345.0,5740.0,0.0,79.0,0.0,13455.0,12811.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1721212121212121,343262.0,80738.0,884.0,0.2352080917782918,0.0025752923422924763,0.0011179809979368438,0.33969162106662554,0.8877478091635788,261076.0,0.7605735560592201,0.0,79.0,5740.0,350345.0,0.0,0.00022549201501377214,0.016383850204798128,,,
