benchmark,pf_level,memory,family,config,speedup_vs_nopf,simSeconds,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_coverage,pf_unused_ratio,pf_per_demand_access,pf_late,pf_late_ratio,pf_removed_full,pf_removed_full_ratio,pf_removed_demand,pf_removed_demand_ratio,pf_buffer_hit,pf_buffer_hit_ratio,blocked_cycles_no_mshrs,blocked_causes_no_mshrs,avg_blocked_no_mshrs,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,dram_bw_total,dram_bw_utilization,dram_avg_q_lat,dram_avg_mem_acc_lat,prefetcher_read_rate,prefetcher_read_bytes,run,prefetcher,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_bus_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,pf_identified,source_file,nopf_simSeconds,pf_accuracy_calc,pf_coverage_calc,pf_hit_in_cache,pf_hit_in_mshr,pf_hit_in_wb,pf_accuracy_direct,pf_coverage_direct,imp_default_simSeconds,improvement_over_stage2_best_pct,pf_coverage_l1d,speedup_vs_imp_default,speedup_vs_stage1_best,speedup_vs_stage2_best,stage,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,stage2_best_config,stage2_best_simSeconds,stage2_best_speedup_vs_nopf,label
merge,l1d,ddr4_2x,No prefetch,none,1.0,0.011697,0.09471320271825076,0.3578520146665542,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merge,l1d,ddr4_2x,IMP,s32_sth8,1.1788953839951624,0.009922,0.07031496040729399,0.3436670693201375,214165.0,77236.0,6962.0,0.3606378259752994,0.09106000084886841,0.03250764597389863,0.01953299750909021,123997.0,0.5820799534324771,1742.0,0.0009613707756529263,76069.0,0.041980776999507724,1070149.0,0.5905912595833545,33322.0,1131.0,29.462423,,,,,,,,,,,merge_imp3_s32_sth8_l1d_ddr4_2x,imp,9921603798.0,37918829.0,38897847.0,29794606.0,1.272676,770952.0,10964267.0,73686.0,214411.0,21373039601.0,27836.437757,5468891242.0,74411.745588,33322.0,1131.0,29.462423,0.0,0.0,,645438.0,122370.0,0.011154,23810.381629,,73495.0,0.347235,74078.745588,,,,,,,,,5213252.0,3.155259,15.686956,3065.0,2.0,1686.0,14475169.0,214165.0,77236.0,6962.0,0.356824,0.38316,123997.0,83401.0,40584.0,12.0,1811996.0,1070149.0,0.0,76069.0,1742.0,221380.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1811996.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.011697,0.3606378259752994,0.09106000084886841,83401.0,40584.0,12.0,0.356824,0.38316,0.010338,0.6853456964321714,0.0979129411673036,1.0348348348348348,1.0005005005005003,1.0068534569643215,stage3,sdist16,0.009995,1.0343171585792896,s16_sth8,0.00999,1.1708708708708708,stage3: s32_sth8
merge,l1d,ddr4_2x,Next-line,deg4,1.189686737184703,0.009832,0.05087276130001099,0.3511822547893556,1561289.0,111203.0,2253.0,0.071225,0.547033,0.0014430384124912172,0.14291075552660645,1447204.0,0.9269289670266043,906.0,0.0003532137578707994,183.0,7.134450076198266e-05,880324.0,0.34320369556716734,0.0,0.0,28.714286,,,,,,,,,,,merge_nextline_deg4_l1d_ddr4_2x,nextline,9831896262.0,37918836.0,38897850.0,29525214.0,1.284288,555781.0,10924923.0,72464.0,206343.0,15605250111.0,28078.056125,5322979691.0,73456.884674,0.0,0.0,28.714286,0.0,0.0,,463700.0,92081.0,0.008429,28826.597811,,72464.0,0.351182,73123.884674,,,,,,,,,5213253.0,4.697619,28.820915,16379.0,2.0,1716.0,14386963.0,1561289.0,111203.0,2253.0,0.071225,0.547033,1447204.0,969170.0,478034.0,0.0,2565019.0,880324.0,0.0,183.0,906.0,102925.0,17850.0,,,,,,,,,,,,,,,,,,,,,,,,,2565019.0,nextline\nextline_results_vs_nopf.csv,0.011697,0.07122512231880196,0.16672513883391504,969170.0,478034.0,0.0,0.071225,0.547033,,,,,,,,,,,,,,
merge,l1d,ddr4_2x,Stride,deg32_dist1,1.2008007391438251,0.009741,0.021405439537805382,0.33272241382423573,2114484.0,162543.0,10512.0,0.076871,0.813223,0.004971425652783374,0.19339363443396745,1930578.0,0.9130255892217676,1494968.0,0.3825709729128835,3752.0,0.0009601585387574443,285747.0,0.07312431289294334,41859.0,1812.0,23.100993,,,,,,,,,,,merge_stride_deg32_dist1_l1d_ddr4_2x,stride,9741283632.0,37918829.0,38897842.0,29253104.0,1.296234,234038.0,10933576.0,73706.0,221524.0,7065442619.0,30189.296691,5713618126.0,77519.036795,41859.0,1812.0,23.100993,0.0,0.0,,196706.0,37332.0,0.003414,22902.295136,,73706.0,0.332722,77186.041313,,,,,,,,,5213252.0,3.151999,16.665911,4449.0,2.0,1733.0,14403833.0,2114484.0,162543.0,10512.0,0.076871,0.813223,1930578.0,1846673.0,83884.0,21.0,3907688.0,285747.0,0.0,3752.0,1494968.0,1496152.0,1285701.0,,,,,,,,,,,,,,,,,,,,,,,,,3907688.0,stride\stride_results_vs_nopf.csv,0.011697,0.07687123667050685,0.40986078506030293,1846673.0,83884.0,21.0,0.076871,0.813223,,,,,,,,,,,,,,
merge,l2,ddr4_1x,No prefetch,none,1.0,0.011631,0.0951809118436763,0.3578311220490022,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merge,l2,ddr4_1x,IMP,s32,1.145572737122033,0.010153,0.07605281628158359,0.0857086066388392,85093.0,54694.0,373.0,0.6427555733139036,0.760251313558144,0.004383439295829269,0.4228433710991851,38169.0,0.3820185359409092,3685.0,0.018453695496497054,6149.0,0.030792882932960754,86694.0,0.43414509562369485,30621.0,765.0,40.027451,9.92,48.29,0.0,0.0,742587979.0,0.03687130125705856,70592.57,88084.57,378541780.7197138,3919232.0,merge_imp3_s32_l2_ddr4_1x,imp,10152784386.0,37919464.0,38898619.0,30488842.0,1.243717,844646.0,11106045.0,17248.0,201240.0,14885217867.0,17198.08515,1749282801.0,90890.720202,0.0,0.0,,30621.0,765.0,40.027451,664195.0,201321.0,0.018109,12788.77894,8381.0,10865.0,0.053955,109456.797055,448244206.001328,294349954.51045644,448238025.0,294349955.0,19207.0,444.844389,293.972884,3332.0,5213398.0,4.134971,25.476958,9609.0,2.0,2226.0,14757871.0,,,,,,,,,,,,,,,,,85093.0,54694.0,373.0,0.529635,0.829657,38169.0,17896.0,20273.0,0.0,199689.0,86694.0,0.0,6149.0,3685.0,100903.0,0.0,,,,,3919232.0,378541780.7197138,61638.0,88329.21,199689.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.011631,0.6427555733139036,0.760251313558144,17896.0,20273.0,0.0,0.529635,0.829657,0.010657,1.969861124790695,0.0611404064165191,1.0293634695257414,1.0,1.019698611247907,stage3,sdist16,0.010353,1.0293634695257414,s16_ipd16_addr16,0.010353,1.123442480440452,stage3: s32
merge,l2,ddr4_1x,Next-line,deg4,1.1551296057205285,0.010069,0.07534752545979262,0.13053983121902332,277774.0,45960.0,469.0,0.165458,0.640495,0.0016884229625522907,1.3781001473484717,230835.0,0.831017301835305,0.0,0.0,8.0,2.8795519417178686e-05,31.0,0.00011158263774156742,0.0,0.0,40.421053,1.43,46.47,0.0,0.0,765825730.0,0.03802511217493973,34447.84,51939.84,297240560.96810204,2992768.0,merge_nextline_deg4_l2_ddr4_1x,nextline,10068504750.0,37919543.0,38898624.0,30235750.0,1.254131,836280.0,11098971.0,26312.0,201563.0,17880262823.0,21380.713186,2558163609.0,97224.217429,0.0,0.0,,0.0,0.0,40.421053,634931.0,201349.0,0.018141,16643.096817,515.0,25797.0,0.127985,97143.020235,462254139.5732072,303571590.4091916,462254140.0,303571590.0,19207.0,459.63528,303.171134,3332.0,5213399.0,5.048488,30.259079,17710.0,2.0,1860.0,14710537.0,,,,,,,,,,,,,,,,,277774.0,45960.0,469.0,0.165458,0.640495,230835.0,144551.0,86282.0,2.0,277821.0,31.0,0.0,8.0,0.0,11267.0,7285.0,,,,,2992768.0,297240560.96810204,46922.0,41515.75,277821.0,nextline\nextline_results_vs_nopf.csv,0.011631,0.16545825023220315,0.6359309276068187,144551.0,86282.0,2.0,0.165458,0.640495,,,,,,,,,,,,,,
merge,l2,ddr4_1x,Stride,deg32_dist1,1.1343996878962255,0.010253,0.08154016621097417,0.11930333528727981,683886.0,48274.0,414.0,0.070588,0.746294,0.0006053640519033875,3.397313489185403,627494.0,0.9175418125243096,343135.0,0.2946611742136372,2162.0,0.0018565796513030836,131953.0,0.11331232873653829,28222.0,952.0,29.644958,5.41,48.86,0.0,1112.0,752094127.0,0.03734330465142294,73446.3,90938.3,349060160.3012534,3579008.0,merge_stride_deg32_dist1_l2_ddr4_1x,stride,10253269800.0,37919536.0,38898616.0,30790600.0,1.231531,905301.0,11102516.0,24016.0,201302.0,16263102279.0,17964.303893,1999565439.0,83259.720145,0.0,0.0,,28222.0,952.0,29.644958,703987.0,201314.0,0.018132,13962.736263,7605.0,16411.0,0.081524,87195.050332,454136494.09674174,297963874.899693,454130252.0,297963875.0,19207.0,450.347654,297.626812,3332.0,5213398.0,4.094785,25.21786,10132.0,2.0,2098.0,14743618.0,,,,,,,,,,,,,,,,,683886.0,48274.0,414.0,0.070588,0.746294,627494.0,575704.0,51790.0,0.0,1164507.0,131953.0,0.0,2162.0,343135.0,442501.0,376634.0,,,,,3579008.0,349060160.3012534,56340.0,98987.48,1164507.0,stride\stride_results_vs_nopf.csv,0.011631,0.07058778802315006,0.6677825425370038,575704.0,51790.0,0.0,0.070588,0.746294,,,,,,,,,,,,,,
merge,l2,ddr4_2x,No prefetch,none,1.0,0.011697,0.09471320271825076,0.3578520146665542,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merge,l2,ddr4_2x,IMP,s32_sth2_dist32_ipd16,1.1637647995224358,0.010051,0.07635632760795039,0.06664945100239861,91741.0,58651.0,391.0,0.6393106680764326,0.8137834387834387,0.004261998452164245,0.4555910352739029,36597.0,0.3696741348310067,1654.0,0.01074298036515741,3250.0,0.021109241950883664,48025.0,0.31192964452036553,13729.0,387.0,35.475452,,,,,,,,,,,merge_imp3_s32_sth2_dist32_ipd16_l2_ddr4_2x,imp,10050687918.0,37919536.0,38898544.0,30182246.0,1.256354,848012.0,11105982.0,13421.0,201367.0,10889130954.0,12572.863717,1174183238.0,74244.909137,0.0,0.0,,13729.0,387.0,35.475452,664760.0,201322.0,0.018109,9984.753261,5629.0,10186.0,0.050571,83496.851561,,,,,,,,,5213391.0,3.657893,18.694875,4821.0,2.0,1697.0,14757609.0,,,,,,,,,,,,,,,,,91741.0,58651.0,391.0,0.569729,0.847029,36597.0,19411.0,17186.0,0.0,153961.0,48025.0,0.0,3250.0,1654.0,91735.0,0.0,,,,,,,,,153961.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.011697,0.6393106680764326,0.8137834387834387,19411.0,17186.0,0.0,0.569729,0.847029,0.010555,1.7212217689782203,0.065135311763198,1.0323748043818466,1.0,1.0172122176897822,stage3,sdist16,0.010224,1.0323748043818466,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530515,stage3: s32_sth2_dist32_ipd16
merge,l2,ddr4_2x,Next-line,deg4,1.1609925558312655,0.010075,0.07513019494756838,0.1301955686971017,277787.0,46031.0,476.0,0.165706,0.640824,0.0017135431103687357,1.3781441314507408,230843.0,0.8310072105606093,0.0,0.0,10.0,3.5993362823895276e-05,25.0,8.998340705973818e-05,0.0,0.0,27.5,,,,,,,,,,,merge_nextline_deg4_l2_ddr4_2x,nextline,10074579003.0,37919543.0,38898624.0,30253991.0,1.253375,833865.0,11098933.0,26243.0,201566.0,16403135429.0,19671.212281,2348230752.0,89480.271006,0.0,0.0,,0.0,0.0,27.5,632516.0,201349.0,0.018141,15613.852957,443.0,25800.0,0.127998,89343.47407,,,,,,,,,5213399.0,4.846012,28.40231,15823.0,2.0,1841.0,14710521.0,,,,,,,,,,,,,,,,,277787.0,46031.0,476.0,0.165706,0.640824,230843.0,155808.0,75033.0,2.0,277829.0,25.0,0.0,10.0,0.0,11267.0,7278.0,,,,,,,,,277829.0,nextline\nextline_results_vs_nopf.csv,0.011697,0.16570609855752788,0.636895702465617,155808.0,75033.0,2.0,0.165706,0.640824,,,,,,,,,,,,,,
merge,l2,ddr4_2x,Stride,deg32_dist1,1.1520732788338421,0.010153,0.0815328519880308,0.10434570943160028,716213.0,51287.0,425.0,0.071609,0.772592,0.0005933988911120015,3.5579030511370977,658509.0,0.9194317891465248,308836.0,0.2653098041506523,2089.0,0.001794584118660754,133412.0,0.11460940949677766,22491.0,1013.0,22.202369,,,,,,,,,,,merge_stride_deg32_dist1_l2_ddr4_2x,stride,10152918252.0,37919514.0,38898593.0,30489244.0,1.243703,905218.0,11102494.0,21005.0,201302.0,11931052665.0,13180.308683,1366602494.0,65060.818567,0.0,0.0,,22491.0,1013.0,22.202369,703904.0,201314.0,0.018132,10876.922589,5909.0,15096.0,0.074992,70088.459327,,,,,,,,,5213396.0,3.5258,17.730608,4659.0,2.0,1740.0,14743630.0,,,,,,,,,,,,,,,,,716213.0,51287.0,425.0,0.071609,0.772592,658509.0,600859.0,57650.0,0.0,1164058.0,133412.0,0.0,2089.0,308836.0,442886.0,401061.0,,,,,,,,,1164058.0,stride\stride_results_vs_nopf.csv,0.011697,0.07160858571402641,0.7094422619376971,600859.0,57650.0,0.0,0.071609,0.772592,,,,,,,,,,,,,,
quick,l1d,ddr4_1x,No prefetch,none,1.0,0.009731,0.035004918962317035,0.34397411440851905,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quick,l1d,ddr4_1x,IMP,s32_sth2_pt8,1.1555634722717016,0.008421,0.005300489118072483,0.3281420859375899,175910.0,74424.0,2299.0,0.4230799840827696,0.6051420486884687,0.013069183104996874,0.019200383854868632,93804.0,0.5650911456764539,1.0,1.2356861208970586e-06,11047.0,0.013650624577549807,78298.0,0.0967517518939979,0.0,0.0,,6.72,57.02,0.0,0.0,385104719.0,0.019121386975433228,46985.97,64477.97,182772412.2227384,1553088.0,quick_imp3_s32_sth2_pt8_l1d_ddr4_1x,imp,8421309594.0,24424723.0,24707902.0,25289218.0,0.966241,48562.0,9161796.0,28508.0,86877.0,1999633032.0,33655.923385,2623643538.0,92009.242083,0.0,0.0,,0.0,0.0,,46710.0,12704.0,0.001386,23293.276606,,28515.0,0.334931,91676.242083,214774719.03999707,170337531.4142437,214767187.0,170337531.0,19207.0,214.714465,169.930818,3332.0,4368783.0,2.811733,13.484911,927.0,2.0,1561.0,14258870.0,175910.0,74424.0,2299.0,0.422535,0.846652,93804.0,54854.0,38949.0,1.0,809267.0,78298.0,0.0,11047.0,1.0,96237.0,0.0,,,,,,,,,,,,,,,,,1553088.0,182772412.2227384,24275.0,69434.03,,,,,809267.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.009731,0.4230799840827696,0.6051420486884687,54854.0,38949.0,1.0,0.422535,0.846652,0.008793,0.8193801211257457,1.1873773597672372,1.035689045936396,1.0008244994110718,1.0081938012112577,stage3,sdist16,0.008497,1.0348358244086149,s16_sth8,0.00849,1.1461719670200237,stage3: s32_sth2_pt8
quick,l1d,ddr4_1x,Next-line,deg32,1.1828126899234228,0.008227,0.0008931461030409133,0.3118050168088958,1970185.0,83684.0,6714.0,0.042475,0.977069,0.0034078018054142126,0.21577719865354528,1879574.0,0.954008887490261,28084.0,0.01268532939216657,1597.0,0.0007213527645381716,208124.0,0.09400802928412175,393.0,12.0,32.75,4.29,57.13,0.0,0.0,404391212.0,0.02007900831284401,55542.05,73034.05,219337287.8024996,1804480.0,quick_nextline_deg32_l1d_ddr4_1x,nextline,8226964134.0,24424730.0,24707910.0,24705598.0,0.989067,8155.0,9130645.0,28938.0,92808.0,302304723.0,37069.861803,2922172278.0,100980.450549,393.0,12.0,32.75,0.0,0.0,,6191.0,1964.0,0.000215,22724.537169,,28938.0,0.311805,100647.462057,225117305.7077047,179281685.92645526,225109526.0,179281686.0,19207.0,225.07063,178.783811,3332.0,4368784.0,2.236844,5.321246,138.0,2.0,1272.0,14125886.0,1970185.0,83684.0,6714.0,0.042475,0.977069,1879574.0,1842251.0,37315.0,8.0,2213896.0,208124.0,0.0,1597.0,28084.0,725016.0,707908.0,,,,,,,,,,,,,,,,,1804480.0,219337287.8024996,28201.0,73727.49,,,,,2213896.0,nextline\nextline_results_vs_nopf.csv,0.009731,0.042475199029532756,0.9112033014296759,1842251.0,37315.0,8.0,0.042475,0.977069,,,,,,,,,,,,,,
quick,l1d,ddr4_1x,Stride,deg8_dist1,1.1779445587701247,0.008261,0.0015631702864893646,0.33947236838972356,603831.0,79577.0,589.0,0.131787,0.957479,0.0009754384918959113,0.06602942827989923,523601.0,0.8671316974451461,0.0,0.0,0.0,0.0,100.0,0.000165580184688138,0.0,0.0,477.0,1.34,57.69,0.0,0.0,396096836.0,0.019667172348777972,22601.85,40093.85,211404523.4107604,1746432.0,quick_stride_deg8_dist1_l1d_ddr4_1x,stride,8261090973.0,24424709.0,24707880.0,24808081.0,0.98498,14295.0,9144877.0,28515.0,83998.0,576426996.0,40323.679328,1941637208.0,68091.783553,0.0,0.0,477.0,0.0,0.0,,10761.0,3534.0,0.000386,24934.387946,,28515.0,0.339472,67758.783553,220918036.85067588,175186546.756359,220910290.0,175186547.0,19207.0,220.91029,174.775947,3332.0,4368780.0,2.324714,8.211548,525.0,2.0,1233.0,14142579.0,603831.0,79577.0,589.0,0.131787,0.957479,523601.0,497514.0,26086.0,1.0,603937.0,100.0,0.0,0.0,0.0,56799.0,56403.0,,,,,,,,,,,,,,,,,1746432.0,211404523.4107604,27288.0,39825.7,,,,,603937.0,stride\stride_results_vs_nopf.csv,0.009731,0.13178687414193707,0.8477181694221919,497514.0,26086.0,1.0,0.131787,0.957479,,,,,,,,,,,,,,
quick,l1d,ddr4_2x,No prefetch,none,1.0,0.00967,0.035008919720362866,0.34399826141549755,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quick,l1d,ddr4_2x,IMP,s32_dist32_addr16,1.1528373867429662,0.008388,0.005101154745906671,0.3279692870032989,172896.0,74633.0,2323.0,0.43166412178419394,0.6149466485395295,0.013435822691097539,0.018872919005141653,90734.0,0.5572177800705013,1.0,1.2773724958708933e-06,10989.0,0.014037046357125247,77420.0,0.09889417863032457,0.0,0.0,,,,,,,,,,,,quick_imp3_s32_dist32_addr16_l1d_ddr4_2x,imp,8388313290.0,24424723.0,24707912.0,25190130.0,0.970042,46732.0,9161063.0,28533.0,86999.0,1671846480.0,28964.769231,1968047899.0,68979.282149,0.0,0.0,,0.0,0.0,,44951.0,12769.0,0.001393,20929.241679,,28531.0,0.335233,68646.282149,,,,,,,,,4368784.0,2.716856,12.056251,405.0,2.0,1461.0,14257108.0,172896.0,74633.0,2323.0,0.431458,0.846203,90734.0,55256.0,35477.0,1.0,782857.0,77420.0,0.0,10989.0,1.0,95879.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,782857.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.00967,0.43166412178419394,0.6149466485395295,55256.0,35477.0,1.0,0.431458,0.846203,0.008745,0.8464473056747801,1.2171864171864173,1.0338101430429127,1.0,1.0084644730567478,stage3,sdist16,0.008459,1.0338101430429127,s16_pt8_sth2,0.008459,1.143161130157229,stage3: s32_dist32_addr16
quick,l1d,ddr4_2x,Next-line,deg16,1.1759698406907455,0.008223,0.0009184277165845529,0.32520774373950007,1176617.0,82584.0,3744.0,0.070188,0.977742,0.0031820039996022496,0.1288621112097027,1090037.0,0.926416157509198,294.0,0.00023113970744317029,407.0,0.00031997911880738203,89094.0,0.07004476562905379,160.0,12.0,13.333333,,,,,,,,,,,quick_nextline_deg16_l1d_ddr4_2x,nextline,8222522247.0,24424725.0,24707905.0,24692259.0,0.989601,8386.0,9130822.0,28843.0,88691.0,289347693.0,34503.660029,1807700627.0,62673.807406,160.0,12.0,13.333333,0.0,0.0,,6506.0,1880.0,0.000206,21308.457447,,28843.0,0.325208,62340.807406,,,,,,,,,4368784.0,2.22729,4.16514,64.0,2.0,1206.0,14125593.0,1176617.0,82584.0,3744.0,0.070188,0.977742,1090037.0,1065195.0,24840.0,2.0,1271958.0,89094.0,0.0,407.0,294.0,183626.0,179888.0,,,,,,,,,,,,,,,,,,,,,,,,,1271958.0,nextline\nextline_results_vs_nopf.csv,0.00967,0.0701876651450727,0.9078157634384962,1065195.0,24840.0,2.0,0.070188,0.977742,,,,,,,,,,,,,,
quick,l1d,ddr4_2x,Stride,deg8_dist1,1.1712693798449614,0.008256,0.0014554220789662466,0.33944408070948157,603812.0,79580.0,592.0,0.131796,0.957342,0.0009804376196564494,0.06605045594474013,523587.0,0.867135797234901,0.0,0.0,0.0,0.0,126.0,0.0002086279236885417,0.0,0.0,9.0,,,,,,,,,,,quick_stride_deg8_dist1_l1d_ddr4_2x,stride,8256362040.0,24424718.0,24707897.0,24793880.0,0.985545,13305.0,9141678.0,28515.0,84005.0,476968554.0,35848.820293,1674039808.0,58707.340277,0.0,0.0,9.0,0.0,0.0,,9759.0,3546.0,0.000388,22088.812183,,28515.0,0.339444,58374.340277,,,,,,,,,4368783.0,2.287619,6.866713,314.0,2.0,1255.0,14147944.0,603812.0,79580.0,592.0,0.131796,0.957342,523587.0,502582.0,21005.0,0.0,603946.0,126.0,0.0,0.0,0.0,56814.0,56419.0,,,,,,,,,,,,,,,,,,,,,,,,,603946.0,stride\stride_results_vs_nopf.csv,0.00967,0.13179598948016932,0.8567583571082521,502582.0,21005.0,0.0,0.131796,0.957342,,,,,,,,,,,,,,
quick,l2,ddr4_1x,No prefetch,none,1.0,0.009731,0.035004918962317035,0.34397411440851905,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quick,l2,ddr4_1x,IMP,s32_dist32_addr16,1.124711049468331,0.008652,0.025406168565106052,0.026453365529731362,28315.0,26303.0,19.0,0.9289422567543705,0.9231066189373202,0.0006710224262758256,0.3418653788107455,5473.0,0.1818755815499136,0.0,0.0,0.0,0.0,10.0,0.0003321707357581797,0.0,0.0,,8.3,59.13,0.0,0.0,371469611.0,0.018444370663618505,51035.44,68527.44,178759174.46955308,1575296.0,quick_imp3_s32_dist32_addr16_l2_ddr4_1x,imp,8652488517.0,24424723.0,24707897.0,25983449.0,0.940425,234259.0,9220556.0,2191.0,82825.0,2920844898.0,12032.713325,372944349.0,93681.072344,0.0,0.0,,0.0,0.0,,160157.0,82585.0,0.00895,8506.18329,77.0,3904.0,0.047138,94606.886527,207148286.8853117,164328587.01237416,207141024.0,164328587.0,19207.0,207.119237,163.943675,3332.0,4368783.0,3.082701,13.844275,2529.0,2.0,1726.0,14653258.0,,,,,,,,,,,,,,,,,28315.0,26303.0,19.0,0.814502,0.862603,5473.0,4522.0,951.0,0.0,30105.0,10.0,0.0,0.0,0.0,27959.0,0.0,,,,,1575296.0,178759174.46955308,24618.0,68706.47,30105.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.009731,0.9289422567543705,0.9231066189373202,4522.0,951.0,0.0,0.814502,0.862603,0.00905,1.8492834026814675,0.1009714017351756,1.0270086246028145,1.0,1.018492834026815,stage3,sdist16,0.008812,1.0270086246028145,s16,0.008812,1.1042896050839763,stage3: s32_dist32_addr16
